日期,banana_平均價,banana_交易量,scarletbanana_平均價,guava_平均價,banana_前日平均價,banana_5日平均價
2015-10-06,52.5,13082.0,42.0,48.9,51.3,51.6
2015-10-07,53.5,9184.0,37.8,50.7,52.5,52.2
2015-10-08,51.6,9928.0,39.3,54.4,53.5,51.8
2015-10-09,53.8,8755.0,46.1,57.5,51.6,52.5
2015-10-10,52.1,11426.0,39.8,60.2,53.8,52.7
2015-10-11,51.9,13342.0,45.4,62.1,52.1,52.6
2015-10-12,52.6,13683.5,48.0,62.3,51.9,52.4
2015-10-13,53.4,14025.0,50.5,62.5,52.6,52.8
2015-10-14,59.1,7650.0,58.3,63.8,53.4,53.8
2015-10-15,59.4,8858.0,49.1,65.6,59.1,55.3
2015-10-16,56.5,9660.0,45.7,65.0,59.4,56.2
2015-10-17,57.6,9336.0,49.2,65.5,56.5,57.2
2015-10-18,57.1,10857.0,43.3,66.2,57.6,57.9
2015-10-19,57.9,11353.5,43.3,66.5,57.1,57.7
2015-10-20,58.6,11850.0,43.3,66.8,57.9,57.5
2015-10-21,62.2,7860.0,51.5,64.8,58.6,58.7
2015-10-22,63.3,7467.0,50.7,68.8,62.2,59.8
2015-10-23,63.7,7122.0,49.5,68.8,63.3,61.1
2015-10-24,64.9,8770.0,53.9,66.4,63.7,62.5
2015-10-25,67.8,8636.0,53.4,61.4,64.9,64.4
2015-10-26,65.8,11115.5,53.2,59.9,67.8,65.1
2015-10-27,63.8,13595.0,53.1,58.4,65.8,65.2
2015-10-28,70.5,7577.0,50.9,55.3,63.8,66.6
2015-10-29,70.9,7277.0,47.6,53.7,70.5,67.8
2015-10-30,71.1,6735.0,50.3,52.6,70.9,68.4
2015-10-31,70.8,8759.0,57.5,51.1,71.1,69.4
2015-11-01,69.4,8865.0,49.7,44.3,70.8,70.5
2015-11-02,69.3,9652.5,46.9,45.2,69.4,70.3
2015-11-03,69.2,10440.0,44.1,46.1,69.3,70.0
2015-11-04,71.3,7990.0,48.4,44.9,69.2,70.0
2015-11-05,70.0,7069.0,48.2,44.4,71.3,69.8
2015-11-06,65.7,9345.0,43.4,44.5,70.0,69.1
2015-11-07,67.6,8815.0,53.3,44.1,65.7,68.8
2015-11-08,63.7,9683.0,51.9,44.3,67.6,67.7
2015-11-09,64.2,10604.5,53.2,44.0,63.7,66.2
2015-11-10,64.8,11526.0,54.6,43.8,64.2,65.2
2015-11-11,66.4,12420.0,58.0,47.2,64.8,65.3
2015-11-12,62.0,13820.0,53.5,47.8,66.4,64.2
2015-11-13,63.5,8985.0,60.4,47.3,62.0,64.2
2015-11-14,66.4,9465.0,57.9,46.0,63.5,64.6
2015-11-15,63.2,11177.0,53.0,46.1,66.4,64.3
2015-11-16,61.0,12395.0,50.6,46.9,63.2,63.2
2015-11-17,58.8,13613.0,48.2,47.6,61.0,62.6
2015-11-18,58.8,11280.0,57.2,44.8,58.8,61.6
2015-11-19,62.1,7971.0,54.3,44.7,58.8,60.8
2015-11-20,58.6,9630.0,52.3,41.2,62.1,59.9
2015-11-21,53.1,12258.0,48.0,41.6,58.6,58.3
2015-11-22,50.0,13320.0,64.4,42.7,53.1,56.5
2015-11-23,55.4,12037.5,60.9,43.7,50.0,55.8
2015-11-24,60.8,10755.0,57.4,44.7,55.4,55.6
2015-11-25,59.7,11980.0,61.9,46.3,60.8,55.8
2015-11-26,59.6,12045.0,57.4,46.3,59.7,57.1
2015-11-27,62.5,8235.0,56.5,44.7,59.6,59.6
2015-11-28,61.4,9887.0,59.1,44.4,62.5,60.8
2015-11-29,59.8,11085.0,57.7,45.1,61.4,60.6
2015-11-30,58.6,12080.0,54.8,46.3,59.8,60.4
2015-12-01,57.5,13075.0,51.8,47.5,58.6,60.0
2015-12-02,55.6,11130.0,49.8,48.2,57.5,58.6
2015-12-03,58.7,8086.0,51.1,48.2,55.6,58.0
2015-12-04,52.6,12832.0,50.9,52.0,58.7,56.6
2015-12-05,52.1,15480.0,56.2,54.2,52.6,55.3
2015-12-06,52.7,13206.0,47.6,55.9,52.1,54.3
2015-12-07,54.7,13391.0,48.9,57.6,52.7,54.2
2015-12-08,56.6,13576.0,50.2,59.4,54.7,53.7
2015-12-09,55.2,13863.0,49.1,59.7,56.6,54.3
2015-12-10,57.6,12705.0,53.7,59.3,55.2,55.4
2015-12-11,59.7,11000.0,68.0,65.6,57.6,56.8
2015-12-12,59.2,11397.0,64.5,63.4,59.7,57.7
2015-12-13,57.6,12135.0,63.5,61.9,59.2,57.9
2015-12-14,58.2,11676.5,59.6,61.7,57.6,58.5
2015-12-15,58.9,11218.0,55.7,61.5,58.2,58.7
2015-12-16,58.0,9990.0,60.5,58.3,58.9,58.4
2015-12-17,56.9,10148.0,54.0,58.7,58.0,57.9
2015-12-18,57.8,10630.0,50.2,60.0,56.9,58.0
2015-12-19,58.1,10572.0,52.6,64.2,57.8,57.9
2015-12-20,57.6,10905.0,47.3,65.7,58.1,57.7
2015-12-21,57.8,12205.0,51.6,66.5,57.6,57.6
2015-12-22,57.9,13505.0,55.9,67.2,57.8,57.8
2015-12-23,60.0,10915.0,61.0,66.6,57.9,58.3
2015-12-24,59.2,14238.0,52.7,67.0,60.0,58.5
2015-12-25,56.5,12025.0,56.0,67.3,59.2,58.3
2015-12-26,60.4,9736.0,51.5,66.3,56.5,58.8
2015-12-27,61.7,9727.0,51.9,61.7,60.4,59.6
2015-12-28,62.0,10528.5,54.5,61.3,61.7,60.0
2015-12-29,62.2,11330.0,57.1,60.9,62.0,60.6
2015-12-30,62.0,8819.0,49.5,59.7,62.2,61.7
2015-12-31,60.6,9990.0,54.6,54.3,62.0,61.7
2016-01-01,61.2,9339.0,47.6,54.3,60.6,61.6
2016-01-02,59.3,10710.0,58.7,56.2,61.2,61.1
2016-01-03,56.8,12495.0,63.8,57.4,59.3,60.0
2016-01-04,57.4,12726.5,61.5,61.4,56.8,59.1
2016-01-05,58.0,12958.0,59.3,65.4,57.4,58.5
2016-01-06,55.5,14985.0,48.2,56.8,58.0,57.4
2016-01-07,53.7,11109.0,52.5,53.0,55.5,56.3
2016-01-08,55.8,11055.0,53.8,50.0,53.7,56.1
2016-01-09,52.8,19890.0,57.9,47.4,55.8,55.2
2016-01-10,57.3,13746.0,58.3,47.6,52.8,55.0
2016-01-11,57.8,12892.5,53.8,46.8,57.3,55.5
2016-01-12,58.4,12039.0,49.3,46.0,57.8,56.4
2016-01-13,58.0,10455.0,56.6,44.4,58.4,56.9
2016-01-14,57.4,10203.0,57.8,44.1,58.0,57.8
2016-01-15,55.6,9525.0,53.2,43.2,57.4,57.4
2016-01-16,56.1,11255.0,55.0,40.3,55.6,57.1
2016-01-17,52.9,12201.0,55.7,41.7,56.1,56.0
2016-01-18,53.5,11418.0,55.3,41.1,52.9,55.1
2016-01-19,54.1,10635.0,54.9,40.5,53.5,54.4
2016-01-20,50.8,10925.0,53.5,36.6,54.1,53.5
2016-01-21,54.5,7860.0,46.9,36.8,50.8,53.2
2016-01-22,54.8,8296.0,43.9,35.4,54.5,53.5
2016-01-23,56.3,11591.0,45.9,34.4,54.8,54.1
2016-01-24,55.2,10947.0,48.9,35.1,56.3,54.3
2016-01-25,57.3,10086.5,53.6,42.8,55.2,55.6
2016-01-26,59.4,9226.0,58.3,50.5,57.3,56.6
2016-01-27,58.5,8010.0,54.9,41.3,59.4,57.3
2016-01-28,60.8,7307.0,48.0,37.9,58.5,58.2
2016-01-29,60.2,8958.0,49.8,35.0,60.8,59.2
2016-01-30,59.1,8815.0,44.5,29.9,60.2,59.6
2016-01-31,59.4,7524.0,43.0,30.4,59.1,59.6
2016-02-01,59.3,4680.0,43.4,29.3,59.4,59.8
2016-02-02,58.2,8782.0,34.5,28.9,59.3,59.2
2016-02-03,59.7,6487.0,35.3,28.7,58.2,59.1
2016-02-04,59.5,7080.0,37.0,25.7,59.7,59.2
2016-02-05,57.7,8769.0,31.5,25.6,59.5,58.9
2016-02-06,57.3,12335.0,55.5,29.0,57.7,58.5
2016-02-07,61.2,4050.0,46.3,30.5,57.3,59.1
2016-02-08,60.0,5692.5,48.6,29.2,61.2,59.1
2016-02-09,58.7,7335.0,50.8,28.0,60.0,59.0
2016-02-10,57.5,8977.5,53.1,26.8,58.7,58.9
2016-02-11,56.2,10620.0,55.4,25.5,57.5,58.7
2016-02-12,55.0,12262.5,57.6,24.2,56.2,57.5
2016-02-13,53.7,13905.0,59.9,23.0,55.0,56.2
2016-02-14,53.9,15675.0,55.5,24.3,53.7,55.3
2016-02-15,55.2,15293.0,51.2,24.3,53.9,54.8
2016-02-16,56.5,14911.0,46.9,24.3,55.2,54.9
2016-02-17,57.8,14529.0,42.6,24.3,56.5,55.4
2016-02-18,59.4,9622.0,43.4,22.4,57.8,56.6
2016-02-19,60.7,9089.0,47.7,27.9,59.4,57.9
2016-02-20,64.2,10548.0,44.4,36.0,60.7,59.7
2016-02-21,61.3,17526.0,50.5,40.8,64.2,60.7
2016-02-22,61.8,16227.2,48.6,39.8,61.3,61.5
2016-02-23,62.3,14928.5,46.6,38.8,61.8,62.1
2016-02-24,62.8,13629.8,44.7,37.9,62.3,62.5
2016-02-25,63.3,12331.0,42.8,36.9,62.8,62.3
2016-02-26,63.1,8502.0,41.3,33.7,63.3,62.7
2016-02-27,60.2,10636.0,45.9,36.2,63.1,62.3
2016-02-28,60.1,10215.0,39.7,36.0,60.2,61.9
2016-02-29,61.7,10080.0,42.7,39.9,60.1,61.7
2016-03-01,63.2,9945.0,45.7,43.8,61.7,61.7
2016-03-02,62.3,8625.0,40.7,45.5,63.2,61.5
2016-03-03,65.9,6870.0,44.6,48.7,62.3,62.6
2016-03-04,67.2,6212.0,50.6,51.3,65.9,64.1
2016-03-05,67.3,7800.0,45.7,52.5,67.2,65.2
2016-03-06,68.3,8587.0,49.2,52.5,67.3,66.2
2016-03-07,69.2,8778.5,50.2,54.1,68.3,67.6
2016-03-08,70.2,8970.0,51.2,55.7,69.2,68.4
2016-03-09,68.1,11820.0,58.1,55.9,70.2,68.6
2016-03-10,71.1,7002.0,51.2,51.9,68.1,69.4
2016-03-11,68.6,7185.0,54.7,47.9,71.1,69.4
2016-03-12,73.0,7865.0,57.6,56.8,68.6,70.2
2016-03-13,71.3,7278.0,55.5,50.9,73.0,70.4
2016-03-14,72.1,7871.0,54.7,55.5,71.3,71.2
2016-03-15,72.9,8464.0,53.9,60.1,72.1,71.6
2016-03-16,71.1,9420.0,52.6,51.5,72.9,72.1
2016-03-17,71.8,9927.0,55.0,55.8,71.1,71.8
2016-03-18,73.4,8667.0,51.1,57.0,71.8,72.3
2016-03-19,72.8,7451.0,51.5,53.7,73.4,72.4
2016-03-20,73.0,7163.0,50.4,50.8,72.8,72.4
2016-03-21,72.2,10851.5,51.5,52.0,73.0,72.6
2016-03-22,71.3,14540.0,52.5,53.1,72.2,72.5
2016-03-23,71.7,11125.0,53.0,53.8,71.3,72.2
2016-03-24,70.6,8825.0,51.3,49.0,71.7,71.8
2016-03-25,71.6,8395.0,61.2,46.0,70.6,71.5
2016-03-26,72.5,8533.0,57.3,44.6,71.6,71.5
2016-03-27,75.9,10016.0,58.8,42.2,72.5,72.5
2016-03-28,75.1,10833.5,55.2,40.1,75.9,73.1
2016-03-29,74.3,11651.0,51.6,38.0,75.1,73.9
2016-03-30,76.8,7911.0,50.7,37.6,74.3,74.9
2016-03-31,75.5,7525.0,49.6,34.7,76.8,75.5
2016-04-01,75.4,7153.0,53.7,35.7,75.5,75.4
2016-04-02,72.1,8807.0,53.0,36.4,75.4,74.8
2016-04-03,71.2,9445.0,54.6,36.0,72.1,74.2
2016-04-04,71.1,10946.3,56.7,35.0,71.2,73.1
2016-04-05,71.0,12447.7,58.7,33.9,71.1,72.2
2016-04-06,70.9,13949.0,60.8,32.9,71.0,71.3
2016-04-07,71.3,13136.0,60.7,22.9,70.9,71.1
2016-04-08,73.8,8790.0,59.3,17.3,71.3,71.6
2016-04-09,72.7,11352.0,60.8,17.1,73.8,71.9
2016-04-10,71.3,10335.0,59.7,16.4,72.7,72.0
2016-04-11,70.3,11391.0,55.2,16.8,71.3,71.9
2016-04-12,69.3,12447.0,50.8,17.2,70.3,71.5
2016-04-13,61.6,11767.0,48.4,16.0,69.3,69.0
2016-04-14,54.9,12343.0,45.5,14.6,61.6,65.5
2016-04-15,52.5,13005.0,42.5,16.1,54.9,61.7
2016-04-16,50.9,14359.0,45.8,19.8,52.5,57.8
2016-04-17,47.7,17610.0,49.9,18.2,50.9,53.5
2016-04-18,47.9,17254.0,49.0,18.5,47.7,50.8
2016-04-19,48.1,16898.0,48.1,18.8,47.9,49.4
2016-04-20,53.0,16066.0,49.2,20.6,48.1,49.5
2016-04-21,51.9,15908.0,53.9,20.0,53.0,49.7
2016-04-22,54.2,11325.0,53.5,18.0,51.9,51.0
2016-04-23,55.6,11945.0,51.8,18.1,54.2,52.6
2016-04-24,53.9,12346.0,49.8,17.4,55.6,53.7
2016-04-25,54.0,12840.0,50.7,18.8,53.9,53.9
2016-04-26,54.0,13334.0,51.6,20.2,54.0,54.3
2016-04-27,51.2,14182.0,49.1,19.7,54.0,53.7
2016-04-28,48.3,15214.0,51.0,19.5,51.2,52.3
2016-04-29,46.3,16695.0,47.4,20.8,48.3,50.8
2016-04-30,47.5,14730.0,44.1,26.4,46.3,49.5
2016-05-01,45.1,16431.0,41.6,28.4,47.5,47.7
2016-05-02,44.5,16534.5,45.2,28.1,45.1,46.3
2016-05-03,43.8,16638.0,48.7,27.8,44.5,45.4
2016-05-04,43.1,16966.0,47.1,26.9,43.8,44.8
2016-05-05,42.1,16688.0,45.0,28.4,43.1,43.7
2016-05-06,43.3,18538.0,46.7,29.4,42.1,43.4
2016-05-07,44.6,13633.0,52.1,31.5,43.3,43.4
2016-05-08,44.0,15474.0,49.9,30.1,44.6,43.4
2016-05-09,43.6,16193.0,51.5,29.9,44.0,43.5
2016-05-10,43.2,16912.0,53.0,29.6,43.6,43.7
2016-05-11,39.0,14942.0,51.3,29.7,43.2,42.9
2016-05-12,41.6,14366.0,49.4,32.2,39.0,42.3
2016-05-13,41.2,15576.0,50.0,38.5,41.6,41.7
2016-05-14,41.0,17540.0,45.5,38.3,41.2,41.2
2016-05-15,40.3,18062.0,43.9,39.0,41.0,40.6
2016-05-16,39.1,18840.0,42.8,39.0,40.3,40.6
2016-05-17,38.0,19618.0,41.8,39.0,39.1,39.9
2016-05-18,39.1,17333.0,42.5,40.7,38.0,39.5
2016-05-19,40.8,18015.0,44.9,42.0,39.1,39.5
2016-05-20,41.2,20030.0,46.7,45.5,40.8,39.6
2016-05-21,42.2,18662.0,45.0,45.4,41.2,40.3
2016-05-22,43.5,14631.0,57.2,47.0,42.2,41.4
2016-05-23,42.6,15578.0,54.6,47.6,43.5,42.1
2016-05-24,41.7,16525.0,52.0,48.3,42.6,42.2
2016-05-25,39.8,16816.0,52.5,47.6,41.7,42.0
2016-05-26,40.6,12221.0,48.4,47.1,39.8,41.6
2016-05-27,40.8,14163.0,43.6,47.0,40.6,41.1
2016-05-28,40.9,12304.0,37.0,46.2,40.8,40.8
2016-05-29,38.9,15120.0,37.3,44.6,40.9,40.2
2016-05-30,37.5,17527.5,36.1,42.7,38.9,39.7
2016-05-31,36.0,19935.0,34.9,40.7,37.5,38.8
2016-06-01,38.8,11302.0,38.3,38.6,36.0,38.4
2016-06-02,38.4,12445.0,38.0,41.0,38.8,37.9
2016-06-03,39.3,12325.0,34.7,46.7,38.4,38.0
2016-06-04,37.4,18415.0,38.4,54.6,39.3,38.0
2016-06-05,39.9,16005.0,43.8,53.8,37.4,38.8
2016-06-06,36.5,18605.0,43.0,50.2,39.9,38.3
2016-06-07,33.1,21205.0,42.2,46.7,36.5,37.2
2016-06-08,31.9,21985.0,40.7,44.1,33.1,35.8
2016-06-09,30.8,22957.0,42.5,43.7,31.9,34.4
2016-06-10,29.3,23674.7,43.7,42.0,30.8,32.3
2016-06-11,27.7,24392.3,45.0,40.3,29.3,30.6
2016-06-12,26.2,25110.0,46.2,38.6,27.7,29.2
2016-06-13,26.5,22139.0,44.4,37.0,26.2,28.1
2016-06-14,26.9,19168.0,42.5,35.4,26.5,27.3
2016-06-15,27.2,12347.0,38.8,31.5,26.9,26.9
2016-06-16,29.4,11376.0,32.1,35.5,27.2,27.2
2016-06-17,32.4,12225.0,31.9,38.7,29.4,28.5
2016-06-18,33.2,17638.0,32.1,45.0,32.4,29.8
2016-06-19,34.0,16534.0,33.0,45.1,33.2,31.2
2016-06-20,33.4,15766.5,30.4,41.8,34.0,32.5
2016-06-21,32.7,14999.0,27.9,38.5,33.4,33.1
2016-06-22,29.6,15126.0,27.9,32.7,32.7,32.6
2016-06-23,27.7,13290.0,31.4,30.0,29.6,31.5
2016-06-24,27.5,11745.0,27.6,28.2,27.7,30.2
2016-06-25,25.5,18255.0,26.5,28.3,27.5,28.6
2016-06-26,24.6,15222.0,25.5,22.7,25.5,27.0
2016-06-27,24.0,15965.5,25.6,22.8,24.6,25.9
2016-06-28,23.4,16709.0,25.8,22.9,24.0,25.0
2016-06-29,24.0,15470.0,24.9,22.2,23.4,24.3
2016-06-30,25.3,12324.0,25.2,24.7,24.0,24.3
2016-07-01,21.1,17361.0,31.4,26.3,25.3,23.6
2016-07-02,22.6,15887.0,25.9,28.7,21.1,23.3
2016-07-03,21.5,21312.0,33.3,28.4,22.6,22.9
2016-07-04,21.9,21205.0,31.1,27.4,21.5,22.5
2016-07-05,22.3,21098.0,29.0,26.5,21.9,21.9
2016-07-06,20.9,16245.0,24.1,23.5,22.3,21.8
2016-07-07,21.7,17070.0,23.2,25.2,20.9,21.7
2016-07-08,19.6,16170.0,23.1,26.7,21.7,21.3
2016-07-09,24.4,14409.0,38.0,40.0,19.6,21.8
2016-07-10,21.2,18004.0,25.8,35.7,24.4,21.6
2016-07-11,21.6,18964.0,23.5,33.0,21.2,21.7
2016-07-12,22.0,19924.0,21.1,30.2,21.6,21.8
2016-07-13,24.1,12247.0,19.8,29.1,22.0,22.7
2016-07-14,24.1,14306.0,21.4,27.2,24.1,22.6
2016-07-15,23.1,14895.0,20.8,28.0,24.1,23.0
2016-07-16,25.3,14535.0,23.4,34.9,23.1,23.7
2016-07-17,26.5,19129.0,26.1,39.2,25.3,24.6
2016-07-18,27.5,20094.5,25.1,39.5,26.5,25.3
2016-07-19,28.5,21060.0,24.1,39.7,27.5,26.2
2016-07-20,26.0,15468.0,31.8,35.7,28.5,26.8
2016-07-21,26.4,14775.0,28.0,34.5,26.0,27.0
2016-07-22,27.2,14671.0,29.5,32.6,26.4,27.1
2016-07-23,27.8,15606.0,27.9,30.8,27.2,27.2
2016-07-24,27.7,17230.0,26.4,26.5,27.8,27.0
2016-07-25,27.8,18942.0,27.7,25.4,27.7,27.4
2016-07-26,27.9,20654.0,29.0,24.3,27.8,27.7
2016-07-27,32.0,14081.0,25.0,23.4,27.9,28.6
2016-07-28,30.4,11728.0,24.9,23.8,32.0,29.2
2016-07-29,33.1,14220.0,29.3,24.3,30.4,30.2
2016-07-30,31.7,15118.0,28.7,24.9,33.1,31.0
2016-07-31,34.6,11970.0,29.1,25.3,31.7,32.4
2016-08-01,36.2,13192.5,28.6,25.5,34.6,33.2
2016-08-02,37.9,14415.0,28.1,25.7,36.2,34.7
2016-08-03,40.4,13135.0,38.1,24.6,37.9,36.2
2016-08-04,40.1,11400.0,36.7,25.1,40.4,37.8
2016-08-05,41.4,8478.0,35.7,22.6,40.1,39.2
2016-08-06,42.9,12097.0,36.8,20.9,41.4,40.5
2016-08-07,37.3,13905.0,31.1,21.3,42.9,40.4
2016-08-08,37.4,15514.0,29.9,22.1,37.3,39.8
2016-08-09,37.5,17123.0,28.6,22.8,37.4,39.3
2016-08-10,43.5,9420.0,25.8,21.7,37.5,39.7
2016-08-11,42.2,8034.0,26.4,21.2,43.5,39.6
2016-08-12,44.7,8415.0,31.6,25.1,42.2,41.1
2016-08-13,48.7,9621.0,38.3,24.3,44.7,43.3
2016-08-14,52.0,10093.0,37.9,22.2,48.7,46.2
2016-08-15,49.0,14403.5,36.1,24.0,52.0,47.3
2016-08-16,46.0,18714.0,34.4,25.9,49.0,48.1
2016-08-17,50.6,14530.0,38.4,31.9,46.0,49.3
2016-08-18,50.8,14402.7,39.1,30.9,50.6,49.7
2016-08-19,50.9,14275.3,39.7,29.9,50.8,49.5
2016-08-20,51.1,14148.0,40.4,28.9,50.9,49.9
2016-08-21,52.5,12712.0,40.7,27.9,51.1,51.2
2016-08-22,49.3,14269.0,35.4,26.9,52.5,50.9
2016-08-23,46.1,15826.0,30.0,25.9,49.3,50.0
2016-08-24,46.9,10886.0,29.8,28.5,46.1,49.2
2016-08-25,45.9,6871.0,31.9,31.4,46.9,48.1
2016-08-26,49.0,8391.0,28.4,39.1,45.9,47.4
2016-08-27,53.3,8310.0,33.3,45.1,49.0,48.2
2016-08-28,51.3,11102.0,28.5,45.8,53.3,49.3
2016-08-29,50.0,12638.5,31.0,48.9,51.3,49.9
2016-08-30,48.8,14175.0,33.5,52.0,50.0,50.5
2016-08-31,50.8,13684.0,40.8,47.6,48.8,50.8
2016-09-01,45.8,13395.0,35.9,45.8,50.8,49.3
2016-09-02,49.4,9159.0,36.9,46.9,45.8,49.0
2016-09-03,51.4,11165.0,40.1,51.4,49.4,49.2
2016-09-04,50.4,11351.0,31.2,52.9,51.4,49.6
2016-09-05,50.8,12222.5,30.4,53.2,50.4,49.6
2016-09-06,51.1,13094.0,29.7,53.5,50.8,50.6
2016-09-07,48.3,11055.0,32.0,55.2,51.1,50.4
2016-09-08,46.4,8635.0,32.3,61.8,48.3,49.4
2016-09-09,44.1,10231.0,33.6,64.8,46.4,48.1
2016-09-10,39.2,15670.0,31.6,63.4,44.1,45.8
2016-09-11,41.5,14266.0,24.2,60.2,39.2,43.9
2016-09-12,39.4,16264.0,26.2,60.5,41.5,42.1
2016-09-13,37.2,18262.0,28.3,60.9,39.4,40.3
2016-09-14,41.5,17899.0,24.5,61.3,37.2,39.8
2016-09-15,44.2,17560.0,28.6,63.8,41.5,40.8
2016-09-16,43.1,18137.0,28.0,62.7,44.2,41.1
2016-09-17,41.9,18714.0,27.4,61.7,43.1,41.6
2016-09-18,40.8,19291.0,26.8,60.6,41.9,42.3
2016-09-19,38.4,17198.5,26.1,61.1,40.8,41.7
2016-09-20,36.0,15106.0,25.3,61.6,38.4,40.0
2016-09-21,37.6,11827.0,24.9,58.2,36.0,38.9
2016-09-22,37.7,11532.0,28.2,58.9,37.6,38.1
2016-09-23,32.8,15343.0,29.0,60.3,37.7,36.5
2016-09-24,37.4,15459.0,26.9,65.9,32.8,36.3
2016-09-25,38.8,17295.0,26.9,67.4,37.4,36.9
2016-09-26,33.0,20272.5,24.5,60.7,38.8,35.9
2016-09-27,27.1,23250.0,22.1,54.0,33.0,33.8
2016-09-28,27.9,7965.0,20.4,47.6,27.1,32.8
2016-09-29,35.8,15107.0,59.3,54.3,27.9,32.5
2016-09-30,39.2,18932.0,39.4,58.4,35.8,32.6
2016-10-01,40.7,19920.0,28.0,58.9,39.2,34.1
2016-10-02,42.9,15795.0,30.0,58.9,40.7,37.3
2016-10-03,40.0,18836.0,28.2,58.4,42.9,39.7
2016-10-04,37.1,21877.0,26.4,57.9,40.0,40.0
2016-10-05,37.0,13840.0,26.8,58.9,37.1,39.5
2016-10-06,32.3,16854.0,25.4,62.1,37.0,37.9
2016-10-07,32.1,17474.0,29.0,60.1,32.3,35.7
2016-10-08,30.6,21504.0,30.8,57.2,32.1,33.8
2016-10-09,37.8,16120.0,34.7,58.9,30.6,34.0
2016-10-10,36.6,17682.5,40.2,57.7,37.8,33.9
2016-10-11,35.4,19245.0,45.7,56.5,36.6,34.5
2016-10-12,36.3,14196.0,32.2,51.6,35.4,35.3
2016-10-13,35.0,18065.0,31.6,50.0,36.3,36.2
2016-10-14,42.1,18343.0,40.9,53.8,35.0,37.1
2016-10-15,43.5,17037.0,35.4,55.6,42.1,38.5
2016-10-16,36.5,20731.0,35.3,54.9,43.5,38.7
2016-10-17,39.4,19948.0,35.1,55.8,36.5,39.3
2016-10-18,42.2,19165.0,34.9,56.6,39.4,40.7
2016-10-19,42.1,16065.0,35.9,58.0,42.2,40.7
2016-10-20,40.4,16504.0,40.8,54.5,42.1,40.1
2016-10-21,39.9,16350.0,36.7,53.2,40.4,40.8
2016-10-22,44.3,14820.0,39.5,54.9,39.9,41.8
2016-10-23,44.1,16164.0,35.4,51.2,44.3,42.2
2016-10-24,41.6,16328.5,33.7,50.8,44.1,42.1
2016-10-25,39.1,16493.0,32.0,50.4,41.6,41.8
2016-10-26,43.0,15895.0,37.6,46.7,39.1,42.4
2016-10-27,41.9,13197.0,42.1,45.8,43.0,41.9
2016-10-28,45.9,14068.0,40.7,47.7,41.9,42.3
2016-10-29,44.1,19444.0,42.8,50.8,45.9,42.8
2016-10-30,42.5,22410.0,48.8,48.7,44.1,43.5
2016-10-31,42.8,20746.5,45.3,48.9,42.5,43.4
2016-11-01,43.1,19083.0,41.8,49.0,42.8,43.7
2016-11-02,46.7,13595.0,39.3,49.2,43.1,43.8
2016-11-03,42.3,15514.0,40.3,50.4,46.7,43.5
2016-11-04,42.5,12299.0,41.8,51.5,42.3,43.5
2016-11-05,42.8,16995.0,40.8,53.7,42.5,43.5
2016-11-06,42.4,17460.0,37.7,56.0,42.8,43.3
2016-11-07,43.6,16462.5,41.6,55.6,42.4,42.7
2016-11-08,44.8,15465.0,45.5,55.2,43.6,43.2
2016-11-09,49.2,11689.0,42.9,54.0,44.8,44.6
2016-11-10,50.7,10364.0,47.0,58.8,49.2,46.1
2016-11-11,52.7,12735.0,49.5,66.1,50.7,48.2
2016-11-12,57.1,13635.0,47.4,65.2,52.7,50.9
2016-11-13,58.5,15562.0,51.0,67.7,57.1,53.6
2016-11-14,60.0,13873.5,47.9,69.2,58.5,55.8
2016-11-15,61.4,12185.0,44.7,70.7,60.0,57.9
2016-11-16,60.7,9389.0,46.1,66.3,61.4,59.5
2016-11-17,58.9,9780.0,53.7,66.2,60.7,59.9
2016-11-18,62.9,8624.0,50.9,66.9,58.9,60.8
2016-11-19,63.7,12807.0,47.5,69.3,62.9,61.5
2016-11-20,61.9,14865.0,46.3,66.7,63.7,61.6
2016-11-21,60.0,14319.0,47.5,68.2,61.9,61.5
2016-11-22,58.1,13773.0,48.6,69.7,60.0,61.3
2016-11-23,58.6,8708.0,40.6,64.7,58.1,60.5
2016-11-24,61.2,9075.0,44.1,67.0,58.6,60.0
2016-11-25,62.7,10530.0,58.6,70.8,61.2,60.1
2016-11-26,65.5,13443.0,50.4,66.7,62.7,61.2
2016-11-27,63.9,15180.0,46.3,67.7,65.5,62.4
2016-11-28,63.1,16920.0,48.0,70.7,63.9,63.3
2016-11-29,62.3,18660.0,49.6,73.6,63.1,63.5
2016-11-30,66.5,9371.0,46.0,67.8,62.3,64.3
2016-12-01,67.6,8370.0,54.2,68.7,66.5,64.7
2016-12-02,68.5,9030.0,54.2,67.5,67.6,65.6
2016-12-03,71.8,8776.0,51.9,66.3,68.5,67.3
2016-12-04,67.9,9990.0,60.9,66.2,71.8,68.5
2016-12-05,68.4,9875.0,56.1,68.2,67.9,68.8
2016-12-06,68.9,9760.0,51.4,70.1,68.4,69.1
2016-12-07,70.8,9688.0,52.2,72.8,68.9,69.6
2016-12-08,71.6,7718.0,55.5,70.5,70.8,69.5
2016-12-09,77.0,6892.0,54.6,74.4,71.6,71.3
2016-12-10,76.2,10465.0,57.5,71.8,77.0,72.9
2016-12-11,78.9,11520.0,57.0,70.0,76.2,74.9
2016-12-12,77.6,11968.0,55.4,72.8,78.9,76.3
2016-12-13,76.3,12416.0,53.8,75.6,77.6,77.2
