日期,pineapple_平均價,pineapple_交易量,甜蜜蜜_平均價,watermelon_平均價,pineapple_前日平均價,pineapple_5日平均價
2016-05-31,33.8,54682,24.5,10.9,32.2,32.1
2016-06-01,35.2,35167,26.4,11.0,33.8,33.0
2016-06-02,39.1,36195,27.3,10.9,35.2,34.5
2016-06-03,42.2,56199,26.9,10.5,39.1,36.5
2016-06-04,41.9,55396,31.6,10.9,42.2,38.4
2016-06-05,42.4,54531,33.2,10.4,41.9,40.2
2016-06-06,42.4,54531,33.2,10.4,42.4,41.6
2016-06-07,42.0,46449,30.5,10.9,42.4,42.2
2016-06-08,42.3,51146,31.8,10.8,42.0,42.2
2016-06-09,39.6,53157,32.3,10.7,42.3,41.7
2016-06-10,39.6,53157,32.3,10.7,39.6,41.2
2016-06-11,39.6,53157,32.3,10.7,39.6,40.6
2016-06-12,38.6,66208,27.1,10.8,39.6,39.9
2016-06-13,38.6,66208,27.1,10.8,38.6,39.2
2016-06-14,35.5,54164,27.8,11.0,38.6,38.4
2016-06-15,32.4,50626,28.6,10.5,35.5,36.9
2016-06-16,33.9,46023,28.1,9.7,32.4,35.8
2016-06-17,33.6,74510,27.1,9.8,33.9,34.8
2016-06-18,34.7,91878,27.3,9.9,33.6,34.0
2016-06-19,33.1,58324,26.1,9.7,34.7,33.5
2016-06-20,33.1,58324,26.1,9.7,33.1,33.7
2016-06-21,30.1,56736,21.3,9.7,33.1,32.9
2016-06-22,29.3,41458,20.1,8.9,30.1,32.1
2016-06-23,32.2,27093,20.8,9.0,29.3,31.6
2016-06-24,31.1,34226,19.1,9.6,32.2,31.2
2016-06-25,29.3,33500,23.0,9.1,31.1,30.4
2016-06-26,32.0,26642,19.9,9.7,29.3,30.8
2016-06-27,32.0,26642,19.9,9.7,32.0,31.3
2016-06-28,30.3,54677,19.3,9.2,32.0,30.9
2016-06-29,32.6,38049,20.4,10.4,30.3,31.2
2016-06-30,30.2,41674,18.8,10.7,32.6,31.4
2016-07-01,32.0,42036,19.0,10.3,30.2,31.4
2016-07-02,32.8,58611,20.5,10.6,32.0,31.6
2016-07-03,30.9,73120,20.7,10.7,32.8,31.7
2016-07-04,30.9,73120,20.7,10.7,30.9,31.4
2016-07-05,30.3,72112,21.7,11.2,30.9,31.4
2016-07-06,27.3,62320,21.2,11.4,30.3,30.4
2016-07-07,26.5,41791,18.2,11.0,27.3,29.2
2016-07-08,26.3,41473,18.3,11.9,26.5,28.3
2016-07-09,29.6,17755,18.1,11.1,26.3,28.0
2016-07-10,26.6,48716,15.8,10.8,29.6,27.3
2016-07-11,26.6,48716,15.8,10.8,26.6,27.1
2016-07-12,21.9,99910,14.5,9.9,26.6,26.2
2016-07-13,19.9,91773,12.8,11.6,21.9,24.9
2016-07-14,17.7,84547,13.1,10.8,19.9,22.5
2016-07-15,15.5,78615,11.9,10.1,17.7,20.3
2016-07-16,15.5,102373,11.5,10.0,15.5,18.1
2016-07-17,16.2,84361,12.2,9.6,15.5,17.0
2016-07-18,16.2,84361,12.2,9.6,16.2,16.2
2016-07-19,18.6,64448,11.6,6.8,16.2,16.4
2016-07-20,19.0,38860,11.2,7.0,18.6,17.1
2016-07-21,18.4,53123,12.6,7.7,19.0,17.7
2016-07-22,19.2,45802,13.2,7.7,18.4,18.3
2016-07-23,21.2,45216,13.8,11.2,19.2,19.3
2016-07-24,23.7,34080,12.7,,21.2,20.3
2016-07-25,23.7,34080,12.7,,23.7,21.2
2016-07-26,24.0,44823,13.3,10.2,23.7,22.4
2016-07-27,26.1,29314,14.2,11.6,24.0,23.7
2016-07-28,28.6,17736,15.4,11.9,26.1,25.2
2016-07-29,28.8,15092,14.9,11.9,28.6,26.2
2016-07-30,30.5,19771,14.9,11.3,28.8,27.6
2016-07-31,30.5,14452,19.3,10.5,30.5,28.9
2016-08-01,30.5,14452,19.3,10.5,30.5,29.8
2016-08-02,30.7,21705,21.1,12.6,30.5,30.2
2016-08-03,31.4,12365,22.0,12.5,30.7,30.7
2016-08-04,28.5,11022,20.0,13.0,31.4,30.3
2016-08-05,31.5,8383,20.0,13.0,28.5,30.5
2016-08-06,32.0,5478,20.0,13.0,31.5,30.8
2016-08-07,29.1,2645,,11.8,32.0,30.5
2016-08-08,29.1,2645,,11.8,29.1,30.0
2016-08-09,23.0,12015,19.2,11.5,29.1,28.9
2016-08-10,21.8,4406,20.0,10.4,23.0,27.0
2016-08-11,19.3,4237,19.6,12.4,21.8,24.5
2016-08-12,22.1,3952,20.0,11.9,19.3,23.1
2016-08-13,26.5,5503,,12.5,22.1,22.5
2016-08-14,30.1,2909,15.0,12.3,26.5,24.0
2016-08-15,30.1,2909,15.0,12.3,30.1,25.6
2016-08-16,32.6,13720,23.0,11.5,30.1,28.3
2016-08-17,26.3,10912,20.0,11.7,32.6,29.1
2016-08-18,26.3,10912,20.0,11.7,26.3,29.1
2016-08-19,26.3,10912,20.0,11.7,26.3,28.3
2016-08-20,30.8,7493,17.8,11.2,26.3,28.5
2016-08-21,29.6,5225,20.0,11.9,30.8,27.9
2016-08-22,29.6,5225,20.0,11.9,29.6,28.5
2016-08-23,29.7,8478,20.0,13.0,29.6,29.2
2016-08-24,31.3,5109,18.8,11.0,29.7,30.2
2016-08-25,25.8,3363,18.9,11.7,31.3,29.2
2016-08-26,33.1,1324,16.0,11.3,25.8,29.9
2016-08-27,31.3,4031,18.8,11.2,33.1,30.2
2016-08-28,27.4,1908,15.3,11.6,31.3,29.8
2016-08-29,27.4,1908,15.3,11.6,27.4,29.0
2016-08-30,24.9,9833,13.7,12.6,27.4,28.8
2016-08-31,36.7,7612,13.9,11.4,24.9,29.5
2016-09-01,37.8,5823,15.5,11.7,36.7,30.8
2016-09-02,36.0,2742,17.0,12.0,37.8,32.6
2016-09-03,35.8,2185,19.0,11.0,36.0,34.2
2016-09-04,31.6,3322,14.7,11.0,35.8,35.6
2016-09-05,31.6,3322,14.7,11.0,31.6,34.6
2016-09-06,34.9,7600,,10.3,31.6,34.0
2016-09-07,31.7,4053,18.0,10.0,34.9,33.1
2016-09-08,28.4,6234,,9.0,31.7,31.6
2016-09-09,26.2,8233,,10.0,28.4,30.6
2016-09-10,23.2,7955,18.0,9.9,26.2,28.9
2016-09-11,23.8,4301,,8.7,23.2,26.7
2016-09-12,23.8,4301,,8.7,23.8,25.1
2016-09-13,21.3,22813,14.9,9.7,23.8,23.7
2016-09-14,18.3,13508,,9.4,21.3,22.1
2016-09-15,21.7,7437,5.0,8.8,18.3,21.8
2016-09-16,21.7,7437,5.0,8.8,21.7,21.4
2016-09-17,21.7,7437,5.0,8.8,21.7,20.9
2016-09-18,19.7,4662,11.0,9.0,21.7,20.6
2016-09-19,19.7,4662,11.0,9.0,19.7,20.9
2016-09-20,19.5,15141,10.9,8.4,19.7,20.5
2016-09-21,15.5,11007,7.0,9.0,19.5,19.2
2016-09-22,16.8,8349,12.1,9.0,15.5,18.2
2016-09-23,21.2,5307,13.0,8.8,16.8,18.5
2016-09-24,20.9,10411,12.6,9.0,21.2,18.8
2016-09-25,23.9,6655,11.0,9.0,20.9,19.7
2016-09-26,23.9,6655,11.0,9.0,23.9,21.3
2016-09-27,21.9,10326,12.0,8.1,23.9,22.4
2016-09-28,21.6,1173,8.7,7.0,21.9,22.4
2016-09-29,19.8,1788,10.7,9.0,21.6,22.2
2016-09-30,22.1,7137,14.5,7.2,19.8,21.9
2016-10-01,28.5,10288,17.2,,22.1,22.8
2016-10-02,22.8,12013,13.0,7.8,28.5,23.0
2016-10-03,22.8,12013,13.0,7.8,22.8,23.2
2016-10-04,18.0,13217,9.7,7.3,22.8,22.8
2016-10-05,18.9,8721,10.0,6.4,18.0,22.2
2016-10-06,19.4,11323,,6.7,18.9,20.4
2016-10-07,17.2,12778,9.1,6.5,19.4,19.3
2016-10-08,16.9,15398,10.0,,17.2,18.1
2016-10-09,16.8,10050,12.5,,16.9,17.8
2016-10-10,16.8,10050,12.5,,16.8,17.4
2016-10-11,16.7,15319,10.0,7.0,16.8,16.9
2016-10-12,17.6,8751,16.7,,16.7,17.0
2016-10-13,18.3,16156,8.0,,17.6,17.2
2016-10-14,16.8,36171,11.0,,18.3,17.2
2016-10-15,18.7,20925,11.2,6.0,16.8,17.6
2016-10-16,17.9,5796,,,18.7,17.9
2016-10-17,17.9,5796,,,17.9,17.9
2016-10-18,19.1,15150,,,17.9,18.1
2016-10-19,20.8,10422,,,19.1,18.9
2016-10-20,20.6,9761,,6.0,20.8,19.3
2016-10-21,22.4,10701,,,20.6,20.2
2016-10-22,21.8,8881,,,22.4,20.9
2016-10-23,24.2,6385,,,21.8,22.0
2016-10-24,24.2,6385,,,24.2,22.6
2016-10-25,26.2,14511,,,24.2,23.8
2016-10-26,24.2,11471,,,26.2,24.1
2016-10-27,26.2,11134,,,24.2,25.0
2016-10-28,25.4,12841,,,26.2,25.2
2016-10-29,24.6,17876,,,25.4,25.3
2016-10-30,23.3,12870,,,24.6,24.7
2016-10-31,23.3,12870,,,23.3,24.6
2016-11-01,21.7,9334,,,23.3,23.7
2016-11-02,20.0,3370,,,21.7,22.6
2016-11-03,19.8,4753,,,20.0,21.6
2016-11-04,21.3,8901,,,19.8,21.2
2016-11-05,21.9,9059,,,21.3,20.9
2016-11-06,20.2,9475,,,21.9,20.6
2016-11-07,20.2,9475,,,20.2,20.7
2016-11-08,19.4,15789,,,20.2,20.6
2016-11-09,24.6,12438,,,19.4,21.3
2016-11-10,22.4,10159,,,24.6,21.4
2016-11-11,21.0,12690,,,22.4,21.5
2016-11-12,23.7,18065,,,21.0,22.2
2016-11-13,21.9,26956,,,23.7,22.7
2016-11-14,21.9,26956,,,21.9,22.2
2016-11-15,22.8,19179,,,21.9,22.3
2016-11-16,21.7,8040,,,22.8,22.4
2016-11-17,21.3,15478,,,21.7,21.9
2016-11-18,19.8,12157,,,21.3,21.5
2016-11-19,21.9,11693,,,19.8,21.5
2016-11-20,22.4,11619,,8.0,21.9,21.4
2016-11-21,22.4,11619,,8.0,22.4,21.6
2016-11-22,20.2,16685,,,22.4,21.3
2016-11-23,19.3,9346,,12.0,20.2,21.2
2016-11-24,19.2,5132,,,19.3,20.7
2016-11-25,17.4,10796,14.0,,19.2,19.7
2016-11-26,22.7,13661,,12.0,17.4,19.8
2016-11-27,24.1,23211,18.0,,22.7,20.5
2016-11-28,24.1,23211,18.0,,24.1,21.5
2016-11-29,23.6,17519,,,24.1,22.4
2016-11-30,22.4,8683,,,23.6,23.4
2016-12-01,23.0,5702,,,22.4,23.4
2016-12-02,21.8,10019,,11.8,23.0,23.0
2016-12-03,18.8,12491,,,21.8,21.9
2016-12-04,20.8,6192,,,18.8,21.4
2016-12-05,20.8,6192,,,20.8,21.0
2016-12-06,18.8,15539,,12.0,20.8,20.2
2016-12-07,19.2,8685,,11.7,18.8,19.7
2016-12-08,19.8,6641,,,19.2,19.9
2016-12-09,19.0,8771,,12.0,19.8,19.5
2016-12-10,20.8,15111,,11.7,19.0,19.5
2016-12-11,19.5,26314,,,20.8,19.7
2016-12-12,19.5,26314,,,19.5,19.7
2016-12-13,21.2,16908,,,19.5,20.0
2016-12-14,18.5,14190,,12.0,21.2,19.9
2016-12-15,22.0,5231,,12.0,18.5,20.1
2016-12-16,19.8,7374,,10.7,22.0,20.2
2016-12-17,21.3,5912,,12.0,19.8,20.6
2016-12-18,21.8,4662,,,21.3,20.7
2016-12-19,21.8,4662,,,21.8,21.3
2016-12-20,20.1,9410,,10.8,21.8,21.0
2016-12-21,21.0,6257,,10.5,20.1,21.2
2016-12-22,20.6,5788,,12.0,21.0,21.1
2016-12-23,25.3,7010,,12.0,20.6,21.8
2016-12-24,23.8,7645,,12.0,25.3,22.2
2016-12-25,24.9,7403,,10.4,23.8,23.1
2016-12-26,24.9,7403,,10.4,24.9,23.9
2016-12-27,24.7,17716,,11.6,24.9,24.7
2016-12-28,28.0,14440,,12.0,24.7,25.3
2016-12-29,27.7,8921,,10.0,28.0,26.0
2016-12-30,26.0,8190,,12.0,27.7,26.3
2016-12-31,28.2,8798,,10.0,26.0,26.9
2017-01-01,26.8,10044,,12.0,28.2,27.3
2017-01-02,26.8,10044,,12.0,26.8,27.1
2017-01-03,25.4,8441,,11.1,26.8,26.6
2017-01-04,24.5,10985,,12.0,25.4,26.3
2017-01-05,23.0,10935,,,24.5,25.3
2017-01-06,21.9,8616,,12.0,23.0,24.3
2017-01-07,20.7,12011,,9.4,21.9,23.1
2017-01-08,21.5,7288,,,20.7,22.3
2017-01-09,21.5,7288,,,21.5,21.7
2017-01-10,21.8,24311,,,21.5,21.5
2017-01-11,20.2,21735,,12.0,21.8,21.1
2017-01-12,23.0,15201,,12.0,20.2,21.6
2017-01-13,23.1,9321,,,23.0,21.9
2017-01-14,20.0,9434,,10.2,23.1,21.6
2017-01-15,22.4,10262,,11.2,20.0,21.7
2017-01-16,22.4,10262,,11.2,22.4,22.2
2017-01-17,20.1,15910,,9.0,22.4,21.6
2017-01-18,17.1,9832,,12.0,20.1,20.4
2017-01-19,15.9,10138,,,17.1,19.6
2017-01-20,16.4,13720,,12.0,15.9,18.4
2017-01-21,16.6,19694,,12.0,16.4,17.2
2017-01-22,16.4,16655,,12.0,16.6,16.5
2017-01-23,16.4,16655,,12.0,16.4,16.3
2017-01-24,20.8,32964,,11.4,16.4,17.3
2017-01-25,21.2,29038,,11.1,20.8,18.3
2017-01-26,19.9,23770,,,21.2,18.9
2017-01-27,31.7,1732,,11.1,19.9,22.0
2017-01-28,31.7,1732,,11.1,31.7,25.1
2017-01-29,31.7,1732,,11.1,31.7,27.2
2017-01-30,31.7,1732,,11.1,31.7,29.3
2017-01-31,31.7,1732,,11.1,31.7,31.7
2017-02-01,31.7,1732,,11.1,31.7,31.7
2017-02-02,23.3,29732,,11.1,31.7,30.0
2017-02-03,21.9,36767,,12.0,23.3,28.1
2017-02-04,24.0,29323,,10.9,21.9,26.5
2017-02-05,24.0,29323,,10.9,24.0,25.0
2017-02-06,24.0,29323,,10.9,24.0,23.4
2017-02-07,24.6,30139,,11.3,24.0,23.7
2017-02-08,21.5,24544,,12.0,24.6,23.6
2017-02-09,22.4,35870,,10.0,21.5,23.3
2017-02-10,23.9,35290,,12.0,22.4,23.3
2017-02-11,25.7,21860,,,23.9,23.6
2017-02-12,25.7,21860,,,25.7,23.8
2017-02-13,25.7,21860,,,25.7,24.7
2017-02-14,24.5,16627,,10.0,25.7,25.1
2017-02-15,20.1,12732,,11.7,24.5,24.3
2017-02-16,22.6,8777,,11.6,20.1,23.7
2017-02-17,25.7,10806,,11.5,22.6,23.7
2017-02-18,23.8,13308,,11.1,25.7,23.3
2017-02-19,25.2,14541,,10.6,23.8,23.5
2017-02-20,25.2,14541,,10.6,25.2,24.5
2017-02-21,28.7,27855,,11.6,25.2,25.7
2017-02-22,24.2,18653,,12.0,28.7,25.4
2017-02-23,20.7,21609,,12.0,24.2,24.8
2017-02-24,22.7,31574,,11.2,20.7,24.3
2017-02-25,23.9,46867,,10.3,22.7,24.0
2017-02-26,22.7,27116,,10.0,23.9,22.8
2017-02-27,22.7,27116,,10.0,22.7,22.5
2017-02-28,21.4,16475,,11.6,22.7,22.7
2017-03-01,21.4,13640,,11.3,21.4,22.4
2017-03-02,22.8,16354,15.0,,21.4,22.2
2017-03-03,22.8,23454,,10.6,22.8,22.2
2017-03-04,23.6,19665,,12.0,22.8,22.4
2017-03-05,24.0,15352,,12.0,23.6,22.9
2017-03-06,24.0,15352,,12.0,24.0,23.4
2017-03-07,22.3,37871,,12.0,24.0,23.3
2017-03-08,21.6,27507,,11.7,22.3,23.1
2017-03-09,22.1,19894,15.0,11.5,21.6,22.8
2017-03-10,22.9,35714,15.0,11.9,22.1,22.6
2017-03-11,25.1,36746,18.0,12.0,22.9,22.8
2017-03-12,26.6,20828,,12.0,25.1,23.7
2017-03-13,26.6,20828,,12.0,26.6,24.7
2017-03-14,25.1,33936,18.0,11.2,26.6,25.3
2017-03-15,23.9,27766,,10.9,25.1,25.5
2017-03-16,25.2,22194,18.0,9.1,23.9,25.5
2017-03-17,24.9,27939,18.0,10.0,25.2,25.1
2017-03-18,25.0,29451,18.0,6.0,24.9,24.8
2017-03-19,26.1,21183,18.0,10.0,25.0,25.0
2017-03-20,26.1,21183,18.0,10.0,26.1,25.5
2017-03-21,24.7,43541,,9.8,26.1,25.4
2017-03-22,23.0,40608,,9.3,24.7,25.0
2017-03-23,22.6,38983,18.0,8.8,23.0,24.5
2017-03-24,22.5,41456,18.0,9.1,22.6,23.8
2017-03-25,22.4,49459,18.0,8.9,22.5,23.0
2017-03-26,22.9,66035,18.0,9.6,22.4,22.7
2017-03-27,22.9,66035,18.0,9.6,22.9,22.7
2017-03-28,22.6,52345,18.0,9.9,22.9,22.7
2017-03-29,22.2,43739,18.0,8.4,22.6,22.6
2017-03-30,22.7,34142,18.0,9.6,22.2,22.7
2017-03-31,23.4,42569,18.0,9.0,22.7,22.8
2017-04-01,22.7,38413,18.2,9.4,23.4,22.7
2017-04-02,23.1,37086,18.0,10.0,22.7,22.8
2017-04-03,24.1,33481,18.0,10.0,23.1,23.2
2017-04-04,24.1,33481,18.0,10.0,24.1,23.5
2017-04-05,24.1,33481,18.0,10.0,24.1,23.6
2017-04-06,21.9,58583,18.0,9.7,24.1,23.5
2017-04-07,23.0,51879,18.0,9.9,21.9,23.4
2017-04-08,24.4,51556,18.0,9.8,23.0,23.5
2017-04-09,26.9,62096,24.1,10.0,24.4,24.1
2017-04-10,26.9,62096,24.1,10.0,26.9,24.6
2017-04-11,27.6,90818,23.9,10.0,26.9,25.8
2017-04-12,24.9,52217,23.6,9.1,27.6,26.1
2017-04-13,24.5,31891,23.5,9.8,24.9,26.2
2017-04-14,24.8,40500,21.6,9.0,24.5,25.7
2017-04-15,26.0,40513,19.2,9.7,24.8,25.6
2017-04-16,28.0,41022,20.2,9.5,26.0,25.6
2017-04-17,28.0,41022,20.2,9.5,28.0,26.3
2017-04-18,28.4,97798,24.1,9.6,28.0,27.0
2017-04-19,25.8,64797,20.8,9.9,28.4,27.2
2017-04-20,24.0,61240,20.9,9.5,25.8,26.8
2017-04-21,24.5,53297,19.5,9.8,24.0,26.1
2017-04-22,23.9,58191,19.0,9.6,24.5,25.3
2017-04-23,25.8,40722,20.1,9.6,23.9,24.8
2017-04-24,25.8,40722,20.1,9.6,25.8,24.8
2017-04-25,26.6,92680,19.2,9.9,25.8,25.3
2017-04-26,25.8,55812,24.3,10.0,26.6,25.6
2017-04-27,27.5,48773,27.0,9.8,25.8,26.3
2017-04-28,28.0,47511,27.8,9.9,27.5,26.7
2017-04-29,28.6,64135,23.5,10.0,28.0,27.3
2017-04-30,29.8,54367,22.2,9.9,28.6,27.9
2017-05-01,29.8,54367,22.2,9.9,29.8,28.7
2017-05-02,29.8,91708,21.2,9.2,29.8,29.2
2017-05-03,27.4,74040,18.9,9.0,29.8,29.1
2017-05-04,26.5,64120,23.9,9.7,27.4,28.7
2017-05-05,26.4,71500,21.8,9.5,26.5,28.0
2017-05-06,26.9,60350,18.5,9.8,26.4,27.4
2017-05-07,28.9,53227,20.9,9.9,26.9,27.2
2017-05-08,28.9,53227,20.9,9.9,28.9,27.5
2017-05-09,28.9,113835,27.2,10.3,28.9,28.0
2017-05-10,28.8,77788,22.0,9.8,28.9,28.5
2017-05-11,28.0,53252,20.6,9.4,28.8,28.7
2017-05-12,30.0,51546,17.4,10.2,28.0,28.9
2017-05-13,30.3,66828,22.8,10.2,30.0,29.2
2017-05-14,31.5,60473,23.5,9.0,30.3,29.7
2017-05-15,31.5,60473,23.5,9.0,31.5,30.3
2017-05-16,29.0,89604,20.8,10.2,31.5,30.5
2017-05-17,24.7,59276,19.0,10.0,29.0,29.4
2017-05-18,26.4,45120,15.0,10.8,24.7,28.6
2017-05-19,29.5,55329,19.5,10.8,26.4,28.2
2017-05-20,29.7,63925,20.1,12.0,29.5,27.9
2017-05-21,30.5,56232,25.8,11.9,29.7,28.2
2017-05-22,30.5,56232,25.8,11.9,30.5,29.3
2017-05-23,29.1,115522,24.2,11.9,30.5,29.9
2017-05-24,27.0,99075,22.3,10.1,29.1,29.4
2017-05-25,26.5,108498,20.7,10.1,27.0,28.7
2017-05-26,25.9,91880,21.0,9.1,26.5,27.8
2017-05-27,26.4,58443,21.7,8.0,25.9,27.0
2017-05-28,26.6,79342,24.4,8.9,26.4,26.5
2017-05-29,24.4,87824,21.3,10.0,26.6,26.0
2017-05-30,23.7,51973,18.2,10.0,24.4,25.4
2017-05-31,23.7,51973,18.2,10.0,23.7,25.0
2017-06-01,23.7,51973,18.2,10.0,23.7,24.4
2017-06-02,20.6,125768,17.4,8.6,23.7,23.2
2017-06-03,20.0,67837,15.4,9.0,20.6,22.3
2017-06-04,21.3,49109,15.6,9.0,20.0,21.9
2017-06-05,21.3,49109,15.6,9.0,21.3,21.4
2017-06-06,22.2,81814,17.9,9.0,21.3,21.1
2017-06-07,22.8,95725,28.0,8.8,22.2,21.5
2017-06-08,22.0,118894,28.4,8.9,22.8,21.9
2017-06-09,21.6,105564,17.7,9.0,22.0,22.0
2017-06-10,19.7,95375,22.0,8.1,21.6,21.7
2017-06-11,18.8,63729,22.0,8.9,19.7,21.0
2017-06-12,18.8,63729,22.0,8.9,18.8,20.2
2017-06-13,19.8,70461,22.0,8.9,18.8,19.7
2017-06-14,20.6,58529,15.4,9.0,19.8,19.5
2017-06-15,18.9,49108,15.1,8.2,20.6,19.4
2017-06-16,19.8,37257,16.7,8.7,18.9,19.6
2017-06-17,21.4,32639,12.0,9.0,19.8,20.1
2017-06-18,24.6,29647,17.8,,21.4,21.1
2017-06-19,24.6,29647,17.8,,24.6,21.9
2017-06-20,24.7,59404,20.8,,24.6,23.0
2017-06-21,24.2,58050,16.7,8.3,24.7,23.9
2017-06-22,25.3,79005,22.0,8.7,24.2,24.7
2017-06-23,25.9,91472,16.3,9.6,25.3,24.9
2017-06-24,23.3,88964,16.4,9.8,25.9,24.7
2017-06-25,23.1,59959,17.2,9.7,23.3,24.4
2017-06-26,23.1,59959,17.2,9.7,23.1,24.1
2017-06-27,22.8,76303,17.2,10.1,23.1,23.6
2017-06-28,20.6,69722,21.3,10.5,22.8,22.6
2017-06-29,19.2,50238,19.1,10.4,20.6,21.8
2017-06-30,19.6,39388,17.0,10.9,19.2,21.1
2017-07-01,20.4,43860,17.0,10.0,19.6,20.5
2017-07-02,21.7,35083,17.6,9.3,20.4,20.3
2017-07-03,21.7,35083,17.6,9.3,21.7,20.5
2017-07-04,23.7,54580,17.7,10.9,21.7,21.4
2017-07-05,23.4,56201,15.1,12.6,23.7,22.2
2017-07-06,23.7,57086,13.0,10.6,23.4,22.8
2017-07-07,25.6,76466,16.1,9.1,23.7,23.6
2017-07-08,22.1,62802,17.1,9.9,25.6,23.7
2017-07-09,20.1,49127,18.0,8.8,22.1,23.0
2017-07-10,20.1,49127,18.0,8.8,20.1,22.3
2017-07-11,21.2,65544,21.8,11.1,20.1,21.8
2017-07-12,19.9,46655,21.0,11.4,21.2,20.7
2017-07-13,19.5,46715,20.4,11.7,19.9,20.2
2017-07-14,18.3,51654,21.7,11.5,19.5,19.8
2017-07-15,17.7,44645,21.1,12.2,18.3,19.3
2017-07-16,18.5,27603,,11.3,17.7,18.8
2017-07-17,18.5,27603,,11.3,18.5,18.5
2017-07-18,18.6,39599,,13.8,18.5,18.3
2017-07-19,19.7,27592,,12.7,18.6,18.6
2017-07-20,20.4,29806,16.0,12.9,19.7,19.1
2017-07-21,21.7,32986,13.2,14.6,20.4,19.8
2017-07-22,21.4,33294,13.0,12.9,21.7,20.4
2017-07-23,23.3,20564,18.0,13.7,21.4,21.3
2017-07-24,23.3,20564,18.0,13.7,23.3,22.0
2017-07-25,20.6,20345,18.0,11.1,23.3,22.1
2017-07-26,21.8,10591,18.0,11.3,20.6,22.1
2017-07-27,21.3,14984,17.0,10.0,21.8,22.1
2017-07-28,19.7,12385,17.0,12.4,21.3,21.3
2017-07-29,21.6,15281,16.0,9.0,19.7,21.0
2017-07-30,25.9,7633,18.0,13.6,21.6,22.1
2017-07-31,25.9,7633,18.0,13.6,25.9,22.9
2017-08-01,31.1,7051,19.0,14.0,25.9,24.8
2017-08-02,26.9,10053,19.0,15.0,31.1,26.3
2017-08-03,18.0,8629,17.0,5.0,26.9,25.6
2017-08-04,23.2,12322,18.7,15.0,18.0,25.0
2017-08-05,25.8,13171,16.0,14.1,23.2,25.0
2017-08-06,24.1,13077,16.0,13.2,25.8,23.6
2017-08-07,24.1,13077,16.0,13.2,24.1,23.0
2017-08-08,26.7,9081,18.0,13.0,24.1,24.8
2017-08-09,24.5,5914,16.0,12.7,26.7,25.0
2017-08-10,25.9,8020,17.0,13.0,24.5,25.1
2017-08-11,26.3,7419,20.0,13.0,25.9,25.5
2017-08-12,28.3,9086,21.0,12.9,26.3,26.3
2017-08-13,32.3,5993,24.0,12.4,28.3,27.5
2017-08-14,32.3,5993,24.0,12.4,32.3,29.0
2017-08-15,32.0,7586,22.0,11.3,32.3,30.2
2017-08-16,37.7,6777,25.0,11.5,32.0,32.5
2017-08-17,38.5,5878,25.0,12.0,37.7,34.6
2017-08-18,40.4,7294,29.1,11.3,38.5,36.2
2017-08-19,35.6,9931,26.4,12.0,40.4,36.8
2017-08-20,39.3,6743,28.0,10.8,35.6,38.3
2017-08-21,39.3,6743,28.0,10.8,39.3,38.6
2017-08-22,38.4,14661,29.0,11.0,39.3,38.6
2017-08-23,34.9,3454,23.8,10.9,38.4,37.5
2017-08-24,33.0,5791,25.0,10.5,34.9,37.0
2017-08-25,31.3,4118,25.9,10.7,33.0,35.4
2017-08-26,33.7,4243,18.0,9.8,31.3,34.3
2017-08-27,37.0,5918,20.0,9.4,33.7,34.0
2017-08-28,37.0,5918,20.0,9.4,37.0,34.4
2017-08-29,31.5,12669,22.0,8.7,37.0,34.1
2017-08-30,31.1,6718,22.0,8.9,31.5,34.1
2017-08-31,33.6,9952,22.0,8.9,31.1,34.0
2017-09-01,33.6,7661,,9.3,33.6,33.4
2017-09-02,32.3,8215,22.7,9.5,33.6,32.4
2017-09-03,30.9,11809,24.9,9.5,32.3,32.3
2017-09-04,28.2,7368,20.6,9.4,30.9,31.7
2017-09-05,28.0,3513,,8.2,28.2,30.6
2017-09-06,28.0,3513,,8.2,28.0,29.5
2017-09-07,28.0,3513,,8.2,28.0,28.6
2017-09-08,22.8,17601,,8.3,28.0,27.0
2017-09-09,23.9,15501,17.0,8.5,22.8,26.1
2017-09-10,20.2,13147,,8.7,23.9,24.6
2017-09-11,20.2,13147,,8.7,20.2,23.0
2017-09-12,21.5,24523,,8.0,20.2,21.7
2017-09-13,20.7,13543,,7.9,21.5,21.3
2017-09-14,19.1,8485,15.0,8.0,20.7,20.3
2017-09-15,17.8,8282,14.0,9.0,19.1,19.9
2017-09-16,23.6,11629,,5.0,17.8,20.5
2017-09-17,18.5,11289,15.0,8.4,23.6,19.9
2017-09-18,18.5,11289,15.0,8.4,18.5,19.5
2017-09-19,18.9,23602,14.0,6.0,18.5,19.5
2017-09-20,20.6,17182,,7.6,18.9,20.0
2017-09-21,21.7,8142,,5.0,20.6,19.6
2017-09-22,22.6,5391,,8.1,21.7,20.5
2017-09-23,22.6,9624,,5.0,22.6,21.3
2017-09-24,24.0,8843,,5.0,22.6,22.3
2017-09-25,24.0,8843,,5.0,24.0,23.0
2017-09-26,23.6,14276,15.0,5.0,24.0,23.4
2017-09-27,25.2,7575,14.1,6.0,23.6,23.9
2017-09-28,23.3,6270,10.0,6.2,25.2,24.0
2017-09-29,22.4,10762,,5.2,23.3,23.7
2017-09-30,23.4,11928,15.0,5.8,22.4,23.6
2017-10-01,21.6,5478,12.0,6.0,23.4,23.2
