,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
19063,108/12/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,31.1,30.0,30.0,30.2, - 14,"1,330", +593
19064,108/12/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,26.7,29.3,  -  ,375,  -  
19065,108/12/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,22.7,17.7,23.2, - 21,266, - 29
19066,108/12/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.4,28.9,35.0,  -  ,552,  -  
19067,108/12/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,33.1,34.6,  -  ,"1,155",  -  
19068,108/12/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 13,455, - 61
19069,108/12/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,25.9,29.2, -  3,481, +  6
19070,108/12/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,28.0,29.6, +  1,450, -  6
19071,108/12/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.5,30.0,32.3, +  9,"1,050", +133
19072,108/12/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,  -  ,36,  -  
19073,108/12/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,44.2,38.1,43.2, +116,"1,058", +999
19074,108/12/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, - 19,850, - 20
19075,108/12/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,43.6,31.1,30.0,33.4,  -  ,"1,665",  -  
19076,108/12/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,36.5,30.0,35.9, +  7,396, - 76
19077,108/12/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,35.7,39.1, +  9,705, + 78
19078,108/12/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,24.5,20.0,24.7, - 37,373, - 47
19079,108/12/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,39.5,35.0,35.0,35.9, + 45,264, - 29
19080,108/12/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,31.6,30.0,33.0,  -  ,845,  -  
19081,109/01/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0,  -  ,720,  -  
19082,109/01/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,  -  ,422,  -  
19083,109/01/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 33,9, - 98
19084,109/01/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,33.3,25.0,33.0, - 18,"1,924", +999
19085,109/01/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, -  9,180, - 91
19086,109/01/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,35.5,39.1, + 30,660, +267
19087,109/01/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,45.0,31.1,42.2, +  8,162, - 75
19088,109/01/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,33.2,30.0,30.0,30.6,  -  ,"1,110",  -  
19089,109/01/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, -  2,50, - 95
19090,109/01/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, + 17,"1,150", +999
19091,109/01/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,48.1,25.5,44.0, + 26,387, - 66
19092,109/01/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,44.2,30.0,30.0,32.8, - 25,888, +129
19093,109/01/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 39,240, - 73
19094,109/01/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,37.4,32.2,30.0,32.8, + 64,"2,007", +736
19095,109/01/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,45.0,45.0,45.0, + 37,480, - 76
19096,109/01/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 33,693, + 44
19097,109/01/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,28.4,20.0,29.0,  -  ,319,  -  
19098,109/01/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,31.4,38.3, + 32,957, +200
19099,109/02/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.3,25.0,31.2, - 19,"1,840", + 92
19100,109/02/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0,  -  ,90,  -  
19101,109/02/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,29.3,23.5,30.3,  -  ,"1,895",  -  
19102,109/02/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, -  1,84, - 96
19103,109/02/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,37.4,30.0,28.8,31.2,  -  ,815,  -  
19104,109/02/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, -  4,"1,050", + 29
19105,109/02/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,    0,150, - 86
19106,109/02/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,27.5,25.0,27.5, -  8,700, +367
19107,109/02/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,20.5,19.4,21.2,  -  ,"3,156",  -  
19108,109/02/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,34.4,38.9, + 83,356, - 89
19109,109/02/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 23,"1,540", +333
19110,109/02/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 17,237, - 85
19111,109/02/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,29.5,29.9, + 20,"1,460", +516
19112,109/02/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 34,20, - 99
19113,109/02/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 50,24, + 20
19114,109/02/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.5,18.0,24.9, + 24,289, +999
19115,109/02/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 20,"1,015", +251
19116,109/02/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,30.7,30.0,31.4, +  5,672, - 34
19117,109/02/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.3,30.0,32.2, +  3,654, -  3
19118,109/03/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.7,30.0,34.8,  -  ,"2,790",  -  
19119,109/03/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 43,175, - 94
19120,109/03/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.6,24.6,30.9, + 54,"1,329", +659
19121,109/03/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0,  -  ,924,  -  
19122,109/03/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0,    0,10, - 99
19123,109/03/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,  -  ,15,  -  
19124,109/03/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,32.3,30.0,30.0,30.5, + 53,"1,330", +999
19125,109/03/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 34,36, - 97
19126,109/03/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,    0,54, + 50
19127,109/03/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.8,24.3,31.4,  -  ,555,  -  
19128,109/03/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,24.9,29.0, -  8,245, - 56
19129,109/03/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 14,760, +210
19130,109/03/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 20,72, - 91
19131,109/03/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.7,14.8,24.4, + 22,445, +518
19132,109/03/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,24.3,36.9, + 51,510, + 15
19133,109/03/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 19,800, + 57
19134,109/03/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,33.2,38.6, + 29,"1,062", + 33
19135,109/03/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 48,303, - 71
19136,109/03/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 50,210, - 31
19137,109/03/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, + 17,192, -  9
19138,109/03/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,28.4,29.7, - 15,760, +296
19139,109/03/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,38.9,30.5,20.0,30.1,  -  ,"1,843",  -  
19140,109/04/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,29.6,29.9,  -  ,"1,235",  -  
19141,109/04/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 34,24, - 98
19142,109/04/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.0,30.0,35.0, - 13,"1,026", +999
19143,109/04/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 14,168, - 84
19144,109/04/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, - 13,552, +229
19145,109/04/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,32.7,24.7,32.6, -  7,796, + 44
19146,109/04/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 23,288, - 64
19147,109/04/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 50,188, - 35
19148,109/04/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,37.9,30.0,36.7, + 84,642, +241
19149,109/04/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,27.1,37.4, +  2,290, - 55
19150,109/04/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,30.6,38.1,  -  ,532,  -  
19151,109/04/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 34,12, - 98
19152,109/04/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.8,30.0,33.9, + 36,"1,324", +999
19153,109/04/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,45.0,45.0,45.0, + 33,45, - 97
19154,109/04/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,32.0,27.7,32.8, - 27,596, +999
19155,109/04/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,37.3,32.6,29.5,32.9,  -  ,"1,859",  -  
19156,109/04/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,45.0,45.0,45.0, + 37,192, - 90
19157,109/04/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,39.5,35.0,38.7, - 14,564, +194
19158,109/04/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,36.7,30.0,38.0,  -  ,490,  -  
19159,109/04/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,45.9,40.0,45.5,  -  ,"2,157",  -  
19160,109/04/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,35.3,19.6,35.1, - 23,209, - 90
19161,109/04/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 14,525, +151
19162,109/05/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,50.0,42.4,48.5, + 21,198, - 62
19163,109/05/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,40.0,30.0,40.0, - 18,144, - 27
19164,109/05/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,50.0,50.0,50.0, + 25,312, +117
19165,109/05/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,39.7,35.0,40.8, - 18,"1,125", +261
19166,109/05/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,50.0,41.5,48.3, + 18,"1,446", + 29
19167,109/05/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,48.7,40.0,47.2, -  2,870, - 40
19168,109/05/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0,  -  ,36,  -  
19169,109/05/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,60.0,44.5,39.2,46.5, + 86,640, +999
19170,109/05/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,60.0,60.0,57.0,59.4, + 28,"1,418", +122
19171,109/05/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, - 33,712, - 50
19172,109/05/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,22.5,20.0,22.5, - 44,300, - 58
19173,109/05/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,33.3,30.4,30.0,30.9,  -  ,"1,699",  -  
19174,109/05/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, -  3,15, - 99
19175,109/05/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,34.4,34.9, + 16,"2,154", +999
19176,109/05/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 14,105, - 95
19177,109/05/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,29.4,33.9,  -  ,324,  -  
19178,109/05/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.6,30.0,31.9,  -  ,"1,030",  -  
19179,109/05/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 37,60, - 94
19180,109/05/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, + 25,525, +775
19181,109/06/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,26.2,25.0,26.7,  -  ,"1,940",  -  
19182,109/06/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,20.6,20.0,21.4, - 20,66, - 97
19183,109/06/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,32.9,34.6, + 62,730, +999
19184,109/06/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, +  1,200, - 73
19185,109/06/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.0,36.0,36.0,36.0, +  3,375, + 88
19186,109/06/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,32.0,34.4,  -  ,404,  -  
19187,109/06/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.6,35.0,36.4,  -  ,870,  -  
19188,109/06/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 10,312, - 64
19189,109/06/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,29.0,29.8, - 26,730, +134
19190,109/06/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,38.4,25.1,36.1,  -  ,612,  -  
19191,109/06/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 45,45, - 93
19192,109/06/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,32.3,22.4,30.8, + 54,"1,533", +999
19193,109/06/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,39.9,30.0,30.0,32.0,  -  ,"1,091",  -  
19194,109/06/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,  -  ,600,  -  
19195,109/06/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0,  -  ,420,  -  
19196,109/06/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,29.7,25.0,29.8,  -  ,"1,093",  -  
19197,109/07/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,25.0,29.0,  -  ,"1,205",  -  
19198,109/07/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,24.8,29.0,    0,290, - 76
19199,109/07/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,30.1,25.0,32.1, + 11,542, + 87
19200,109/07/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,39.4,29.4,38.5, + 20,972, + 79
19201,109/07/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.1,30.0,31.7, - 18,"1,195", + 23
19202,109/07/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,  -  ,805,  -  
19203,109/07/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 33,72, - 91
19204,109/07/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,34.2,23.6,34.2, + 71,712, +889
19205,109/07/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,45.0,45.0,45.0, + 32,192, - 73
19206,109/07/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.7,25.0,32.2, - 28,"1,329", +592
19207,109/07/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, -  7,240, - 82
19208,109/07/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,19.0,27.8, -  7,850, +254
19209,109/07/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,50.0,50.0,50.0, + 80,360, - 58
19210,109/07/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.2,25.0,31.9, - 36,519, + 44
19211,109/07/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,35.3,22.3,35.6, + 12,804, + 55
19212,109/07/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,33.7,25.0,35.2,  -  ,947,  -  
19213,109/07/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,22.8,15.0,21.7, - 38,108, - 89
19214,109/07/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, + 15,350, +224
19215,109/07/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,22.7,28.5,  -  ,186,  -  
19216,109/07/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 30,6, - 97
19217,109/07/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,21.5,20.0,22.9, + 14,"1,744", +999
19218,109/07/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,14.0,14.0,14.0,14.0,  -  ,175,  -  
19219,109/08/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.7,33.7,19.6,31.3,  -  ,"2,987",  -  
19220,109/08/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,38.0,39.6, + 27,300, - 90
19221,109/08/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,26.1,37.2,  -  ,162,  -  
19222,109/08/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,  -  ,585,  -  
19223,109/08/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,29.0,37.8, + 26,"1,560", +167
19224,109/08/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,29.3,25.0,30.6,  -  ,732,  -  
19225,109/08/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 31,768, +  5
19226,109/08/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,13.3,13.3,13.3,13.3, - 67,15, - 98
19227,109/08/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,18.8,27.8, +109,552, +999
19228,109/08/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 44,264, - 52
19229,109/08/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,31.2,30.0,32.7,  -  ,"1,243",  -  
19230,109/08/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, +  7,144, - 88
19231,109/08/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0,    0,770, +435
19232,109/08/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 14,384, - 50
19233,109/08/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,28.5,25.0,30.1, - 25,"1,198", +212
19234,109/08/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.4,15.0,31.7, +  5,216, - 82
19235,109/08/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,36.3,21.8,34.2, +  8,"2,134", +888
19236,109/08/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 12,144, - 93
19237,109/08/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,    0,350, +143
19238,109/08/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,    0,200, - 43
19239,109/08/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 33,112, - 44
19240,109/08/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.5,35.0,36.3, -  9,544, +386
19241,109/09/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,45.0,35.8,23.4,35.1, -  3,"1,393", +156
19242,109/09/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,26.4,25.0,26.8,  -  ,"1,100",  -  
19243,109/09/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 49,192, - 83
19244,109/09/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.6,30.0,34.7, - 13,"1,064", +454
19245,109/09/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,31.5,38.3, + 10,207, - 81
19246,109/09/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, - 22,384, + 86
19247,109/09/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.3,29.6,25.0,30.0,  -  ,"1,754",  -  
19248,109/09/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 33,192, - 89
19249,109/09/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,34.1,24.2,20.0,25.3, - 37,"3,559", +999
19250,109/09/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,43.5,36.8,35.0,37.8, + 49,516, - 86
19251,109/09/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, -  7,420, - 19
19252,109/09/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,39.0,26.2,20.0,27.5, - 21,"1,808", +330
19253,109/09/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,37.1,25.0,35.3, + 28,447, - 75
19254,109/09/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,22.7,20.0,22.6, - 36,76, - 83
19255,109/09/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,34.6,29.2,23.2,29.1, + 29,"1,262", +999
19256,109/09/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,  -  ,"1,000",  -  
19257,109/09/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,34.4,34.9, + 74,468, - 53
19258,109/09/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 28,350, - 25
19259,109/09/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,28.4,25.0,29.1,  -  ,"1,810",  -  
19260,109/09/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,37.3,29.3,36.2, + 24,814, - 55
19261,109/10/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0,  -  ,240,  -  
19262,109/10/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,29.0,19.6,28.3, - 19,"2,142", +793
19263,109/10/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,15.0,15.0,15.0,15.0,  -  ,18,  -  
19264,109/10/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, + 33,12, - 33
19265,109/10/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,    0,300, +999
19266,109/10/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,24.2,20.0,24.5, + 23,"2,600", +767
19267,109/10/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,29.5,25.0,28.7,  -  ,"1,296",  -  
19268,109/10/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, + 22,110, - 92
19269,109/10/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 29,"1,175", +968
19270,109/10/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,24.5,24.9,  -  ,"2,225",  -  
19271,109/10/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.4,21.8,25.6, +  3,"1,584", - 29
19272,109/10/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,46.0,46.0,46.0,46.0, + 80,760, - 52
19273,109/10/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,20.1,20.0,21.1, - 54,"1,324", + 74
