日期,市場,平均價格(NTD/kg),成交量(kg),測站氣壓(hPa),相對溼度(%),氣溫(℃),露點溫度(℃),降水量(mm),60分鐘最大降水量(mm),日照時數(hr),颱風,近臺強度,警報發布報數,5日平均溫度(℃),3日平均降水量(mm),5日平均日照時數(hr)
2017-01-12,400 台中市,81.3,15838,902.8,78,16.5,12.5,0.0,0.0,2.0,0,0,0.0,16.92,0.0,7.16
2017-01-13,400 台中市,77.2,10668,901.9,80,16.6,13.1,0.0,0.0,0.2,0,0,0.0,16.64,0.0,5.72
2017-01-14,400 台中市,81.0,10125,903.0,93,14.6,13.5,1.0,1.0,0.0,0,0,0.0,16.08,0.33,3.76
2017-01-15,400 台中市,79.7,6503,905.0,93,13.6,12.4,0.5,0.5,0.0,0,0,0.0,15.6,0.5,2.28
2017-01-16,400 台中市,79.7,6503,905.5,88,13.7,11.7,1.5,1.0,1.8,0,0,0.0,15.0,1.0,0.8
2017-01-17,400 台中市,85.9,15738,907.2,82,14.4,11.3,0.0,0.0,7.7,0,0,0.0,14.58,0.67,1.94
2017-01-18,400 台中市,88.3,8168,908.1,81,16.1,12.5,0.0,0.0,8.0,0,0,0.0,14.48,0.5,3.5
2017-01-19,400 台中市,90.3,8581,907.3,76,16.7,12.2,0.0,0.0,7.4,0,0,0.0,14.9,0.0,4.98
2017-01-20,400 台中市,87.6,9255,906.9,80,15.5,11.9,0.0,0.0,5.9,0,0,0.0,15.28,0.0,6.16
2017-01-21,400 台中市,87.5,5025,909.0,75,14.1,9.4,1.0,1.0,2.7,0,0,0.0,15.36,0.33,6.34
2017-01-22,400 台中市,82.3,10824,909.6,58,15.3,7.0,0.0,0.0,7.7,0,0,0.0,15.54,0.33,6.34
2017-01-23,400 台中市,82.3,10824,909.6,73,14.1,9.2,0.0,0.0,4.4,0,0,0.0,15.14,0.33,5.62
2017-01-24,400 台中市,91.5,20654,910.4,78,14.0,10.1,0.0,0.0,0.4,0,0,0.0,14.6,0.0,4.22
2017-01-25,400 台中市,86.7,18765,909.9,74,14.4,9.7,0.0,0.0,2.7,0,0,0.0,14.38,0.0,3.58
2017-01-26,400 台中市,85.0,17280,908.0,68,13.7,7.7,0.0,0.0,10.1,0,0,0.0,14.3,0.0,5.06
2017-01-27,400 台中市,89.2,11802,908.1,63,14.5,7.2,0.0,0.0,10.3,0,0,0.0,14.14,0.0,5.58
2017-01-28,400 台中市,89.2,11802,905.7,52,17.2,6.9,0.0,0.0,10.4,0,0,0.0,14.76,0.0,6.78
2017-01-29,400 台中市,89.2,11802,905.3,59,18.3,10.0,0.0,0.0,10.4,0,0,0.0,15.62,0.0,8.78
2017-01-30,400 台中市,89.2,11802,905.2,67,18.5,12.2,0.0,0.0,6.2,0,0,0.0,16.44,0.0,9.48
2017-01-31,400 台中市,89.2,11802,905.6,73,17.0,12.0,0.0,0.0,3.0,0,0,0.0,17.1,0.0,8.06
2017-02-01,400 台中市,89.2,11802,906.9,65,17.4,10.6,0.0,0.0,0.2,0,0,0.0,17.68,0.0,6.04
2017-02-02,400 台中市,83.3,19800,907.0,81,15.1,11.9,0.0,0.0,6.2,0,0,0.0,17.26,0.0,5.2
2017-02-03,400 台中市,80.5,12750,905.9,80,14.6,11.0,0.0,0.0,5.1,0,0,0.0,16.52,0.0,4.14
2017-02-04,400 台中市,82.7,19290,903.3,70,15.3,9.8,0.0,0.0,1.2,0,0,0.0,15.88,0.0,3.14
2017-02-05,400 台中市,82.7,19290,901.0,69,15.6,9.8,0.0,0.0,1.9,0,0,0.0,15.6,0.0,2.92
2017-02-06,400 台中市,82.7,19290,902.0,68,17.0,10.9,0.0,0.0,10.4,0,0,0.0,15.52,0.0,4.96
2017-02-07,400 台中市,85.8,31485,903.2,81,14.4,11.2,0.0,0.0,2.5,0,0,0.0,15.38,0.0,4.22
2017-02-08,400 台中市,80.3,10785,902.8,83,13.1,10.2,0.0,0.0,0.1,0,0,0.0,15.08,0.0,3.22
2017-02-09,400 台中市,86.8,14652,902.3,89,10.4,8.6,0.0,0.0,0.8,0,0,0.0,14.1,0.0,3.14
2017-02-10,400 台中市,83.8,14108,904.4,89,9.2,7.4,0.0,0.0,0.0,0,0,0.0,12.82,0.0,2.76
2017-02-11,400 台中市,83.5,14677,907.8,88,8.6,6.7,2.5,1.0,0.0,0,0,0.0,11.14,0.83,0.68
2017-02-12,400 台中市,83.5,14677,909.4,75,10.4,6.2,0.0,0.0,0.5,0,0,0.0,10.34,0.83,0.28
2017-02-13,400 台中市,83.5,14677,911.0,66,13.2,6.9,0.0,0.0,9.5,0,0,0.0,10.36,0.83,2.16
2017-02-14,400 台中市,82.7,16263,912.7,62,13.7,6.4,0.0,0.0,7.0,0,0,0.0,11.02,0.0,3.4
2017-02-15,400 台中市,86.9,12435,911.0,62,13.7,6.5,0.0,0.0,8.3,0,0,0.0,11.92,0.0,5.06
2017-02-16,400 台中市,90.6,7005,908.1,60,15.0,7.1,0.0,0.0,9.2,0,0,0.0,13.2,0.0,6.9
2017-02-17,400 台中市,85.8,4621,908.0,61,16.1,8.4,0.0,0.0,9.2,0,0,0.0,14.34,0.0,8.64
2017-02-18,400 台中市,85.3,12740,907.9,59,17.2,9.0,0.0,0.0,10.5,0,0,0.0,15.14,0.0,8.84
2017-02-19,400 台中市,84.6,12557,904.8,60,17.1,9.1,0.0,0.0,9.8,0,0,0.0,15.82,0.0,9.4
2017-02-20,400 台中市,84.6,12557,903.5,74,18.3,13.4,0.0,0.0,3.3,0,0,0.0,16.74,0.0,8.4
2017-02-21,400 台中市,81.3,13880,905.2,72,19.7,14.3,0.0,0.0,8.6,0,0,0.0,17.68,0.0,8.28
2017-02-22,400 台中市,88.3,13665,903.8,87,17.4,15.1,4.5,3.0,0.9,0,0,0.0,17.94,1.5,6.62
2017-02-23,400 台中市,86.4,6417,904.0,83,18.9,15.8,0.0,0.0,6.3,0,0,0.0,18.28,1.5,5.78
2017-02-24,400 台中市,83.7,10911,905.6,93,14.4,13.3,3.0,1.5,0.0,0,0,0.0,17.74,2.5,3.82
2017-02-25,400 台中市,86.3,23934,904.2,95,13.9,13.1,0.5,0.5,0.0,0,0,0.0,16.86,1.17,3.16
2017-02-26,400 台中市,82.0,13575,904.8,94,13.3,12.4,3.5,2.5,0.0,0,0,0.0,15.58,2.33,1.44
2017-02-27,400 台中市,82.0,13575,906.2,94,12.5,11.6,0.0,0.0,0.0,0,0,0.0,14.6,1.33,1.26
2017-02-28,400 台中市,82.8,21627,905.6,84,14.0,11.4,0.0,0.0,3.1,0,0,0.0,13.62,1.17,0.62
2017-03-01,400 台中市,81.3,8244,904.3,80,14.0,10.6,0.0,0.0,2.2,0,0,0.0,13.54,0.0,1.06
2017-03-02,400 台中市,101.5,4419,903.6,68,13.7,7.9,0.0,0.0,4.3,0,0,0.0,13.5,0.0,1.92
2017-03-03,400 台中市,78.4,14225,903.0,69,14.7,8.8,0.0,0.0,5.0,0,0,0.0,13.78,0.0,2.92
2017-03-04,400 台中市,79.5,15710,902.1,71,16.0,10.6,0.0,0.0,6.5,0,0,0.0,14.48,0.0,4.22
2017-03-05,400 台中市,73.3,16239,901.0,75,17.3,12.6,0.0,0.0,6.2,0,0,0.0,15.14,0.0,4.84
2017-03-06,400 台中市,73.3,16239,900.7,87,16.0,13.9,2.0,2.0,1.7,0,0,0.0,15.54,0.67,4.74
2017-03-07,400 台中市,76.1,15505,902.1,87,13.3,11.1,2.5,1.0,0.0,0,0,0.0,15.46,1.5,3.88
2017-03-08,400 台中市,69.0,17326,902.8,96,12.2,11.5,17.5,5.5,0.0,0,0,0.0,14.96,7.33,2.88
2017-03-09,400 台中市,74.6,11132,902.7,91,14.0,12.6,0.5,0.5,1.1,0,0,0.0,14.56,6.83,1.8
2017-03-10,400 台中市,76.9,13856,900.9,88,15.9,13.9,0.0,0.0,1.4,0,0,0.0,14.28,6.0,0.84
2017-03-11,400 台中市,72.1,25818,902.4,85,18.1,15.3,0.0,0.0,4.5,0,0,0.0,14.7,0.17,1.4
2017-03-12,400 台中市,72.7,17918,902.1,85,18.4,15.6,0.0,0.0,5.5,0,0,0.0,15.72,0.0,2.5
2017-03-13,400 台中市,72.7,17918,901.1,84,19.6,16.5,0.0,0.0,6.6,0,0,0.0,17.2,0.0,3.82
2017-03-14,400 台中市,71.4,18659,902.6,93,16.8,15.7,11.5,9.0,0.0,0,0,0.0,17.76,3.83,3.6
2017-03-15,400 台中市,72.1,9182,903.9,93,15.5,14.3,0.5,0.5,0.0,0,0,0.0,17.68,4.0,3.32
2017-03-16,400 台中市,81.6,10303,903.5,93,15.2,14.0,2.5,1.5,0.2,0,0,0.0,17.1,4.83,2.46
2017-03-17,400 台中市,68.6,4275,904.9,90,16.1,14.4,0.0,0.0,1.5,0,0,0.0,16.64,1.0,1.66
2017-03-18,400 台中市,72.9,11650,906.1,82,17.8,14.5,0.0,0.0,1.9,0,0,0.0,16.28,0.83,0.72
2017-03-19,400 台中市,73.8,11913,906.0,79,18.7,14.9,0.0,0.0,3.8,0,0,0.0,16.66,0.0,1.48
2017-03-20,400 台中市,73.8,11913,903.8,82,19.1,15.9,0.0,0.0,3.2,0,0,0.0,17.38,0.0,2.12
2017-03-21,400 台中市,73.8,16289,903.4,80,19.8,16.0,0.0,0.0,5.7,0,0,0.0,18.3,0.0,3.22
2017-03-22,400 台中市,72.0,14535,902.3,81,18.7,15.1,1.0,1.0,2.7,0,0,0.0,18.82,0.33,3.46
2017-03-23,400 台中市,75.4,12150,903.0,82,18.8,15.5,0.0,0.0,4.5,0,0,0.0,19.02,0.33,3.98
2017-03-24,400 台中市,76.6,13163,904.0,76,19.3,14.7,0.0,0.0,9.0,0,0,0.0,19.14,0.33,5.02
2017-03-25,400 台中市,74.5,15885,904.0,86,17.1,14.5,0.0,0.0,1.9,0,0,0.0,18.74,0.0,4.76
2017-03-26,400 台中市,75.6,18303,905.9,95,12.4,11.6,17.0,3.5,0.0,0,0,0.0,17.26,5.67,3.62
2017-03-27,400 台中市,75.6,18303,908.4,66,16.3,9.6,0.0,0.0,10.2,0,0,0.0,16.78,5.67,5.12
2017-03-28,400 台中市,77.8,39090,907.0,67,16.1,9.9,0.0,0.0,7.4,0,0,0.0,16.24,5.67,5.7
2017-03-29,400 台中市,75.4,14877,907.2,64,17.4,10.5,0.0,0.0,6.3,0,0,0.0,15.86,0.0,5.16
2017-03-30,400 台中市,78.4,8983,906.0,73,18.4,13.3,0.0,0.0,4.7,0,0,0.0,16.12,0.0,5.72
2017-03-31,400 台中市,76.1,14070,902.5,77,18.7,14.3,2.5,1.5,5.5,0,0,0.0,17.38,0.83,6.82
2017-04-01,400 台中市,74.7,19627,904.2,84,12.9,10.1,16.0,5.0,3.1,0,0,0.0,16.7,6.17,5.4
2017-04-02,400 台中市,75.8,18155,906.5,60,13.9,5.7,0.0,0.0,11.2,0,0,0.0,16.26,6.17,6.16
2017-04-03,400 台中市,74.2,15237,907.2,58,15.1,6.7,0.0,0.0,11.1,0,0,0.0,15.8,5.33,7.12
2017-04-04,400 台中市,74.2,15237,906.1,67,16.0,9.6,0.0,0.0,8.7,0,0,0.0,15.32,0.0,7.92
2017-04-05,400 台中市,74.2,15237,903.8,68,17.9,11.6,0.0,0.0,11.0,0,0,0.0,15.16,0.0,9.02
2017-04-06,400 台中市,72.6,33344,902.7,72,18.8,13.5,0.0,0.0,2.8,0,0,0.0,16.34,0.0,8.96
2017-04-07,400 台中市,72.4,15212,902.7,80,18.9,15.2,0.0,0.0,0.5,0,0,0.0,17.34,0.0,6.82
2017-04-08,400 台中市,68.8,11953,902.5,80,20.3,16.4,0.0,0.0,6.7,0,0,0.0,18.38,0.0,5.94
2017-04-09,400 台中市,73.2,25722,900.3,76,21.3,16.7,0.0,0.0,4.1,0,0,0.0,19.44,0.0,5.02
2017-04-10,400 台中市,73.2,25722,899.1,72,22.2,16.6,0.0,0.0,8.1,0,0,0.0,20.3,0.0,4.44
2017-04-11,400 台中市,71.4,44461,899.4,85,20.2,17.6,15.0,8.5,0.7,0,0,0.0,20.58,5.0,4.02
2017-04-12,400 台中市,72.7,15019,901.3,93,19.5,18.3,11.5,4.5,0.1,0,0,0.0,20.7,8.83,3.94
2017-04-13,400 台中市,69.2,12211,904.0,94,17.0,16.0,25.5,8.0,0.0,0,0,0.0,20.04,17.33,2.6
2017-04-14,400 台中市,73.0,13045,903.6,88,18.7,16.7,0.0,0.0,0.5,0,0,0.0,19.52,12.33,1.88
2017-04-15,400 台中市,72.3,14126,903.5,82,19.9,16.7,0.0,0.0,3.9,0,0,0.0,19.06,8.5,1.04
2017-04-16,400 台中市,69.8,17653,903.4,85,20.6,17.8,0.0,0.0,2.3,0,0,0.0,19.14,0.0,1.36
2017-04-17,400 台中市,69.8,17653,900.9,80,21.8,18.1,0.0,0.0,7.1,0,0,0.0,19.6,0.0,2.76
2017-04-18,400 台中市,66.8,39698,899.6,78,21.9,17.7,0.0,0.0,5.1,0,0,0.0,20.58,0.0,3.78
2017-04-19,400 台中市,63.6,24623,900.7,80,21.7,18.0,51.0,28.0,6.8,0,0,0.0,21.18,17.0,5.04
2017-04-20,400 台中市,70.2,13251,901.0,86,20.4,17.9,1.5,1.0,2.6,0,0,0.0,21.28,17.5,4.78
2017-04-21,400 台中市,62.2,14148,899.8,89,19.8,17.9,15.5,6.5,0.5,0,0,0.0,21.12,22.67,4.42
2017-04-22,400 台中市,74.7,16035,899.7,94,17.5,16.5,35.0,12.5,0.0,0,0,0.0,20.26,17.33,3.0
2017-04-23,400 台中市,56.7,12498,901.9,93,17.0,15.9,4.5,1.5,0.0,0,0,0.0,19.28,18.33,1.98
2017-04-24,400 台中市,56.7,12498,903.2,88,17.5,15.4,2.5,2.0,0.5,0,0,0.0,18.44,14.0,0.72
2017-04-25,400 台中市,57.7,49006,902.6,85,20.0,17.2,0.0,0.0,0.6,0,0,0.0,18.36,2.33,0.32
2017-04-26,400 台中市,60.7,33795,901.3,93,20.0,18.7,1.5,1.0,0.7,0,0,0.0,18.4,1.33,0.36
2017-04-27,400 台中市,56.1,24768,899.9,99,17.4,17.3,75.5,22.5,0.0,0,0,0.0,18.38,25.67,0.36
2017-04-28,400 台中市,58.5,13169,900.8,96,15.4,14.8,0.5,0.5,0.0,0,0,0.0,18.06,25.83,0.36
2017-04-29,400 台中市,60.7,13667,901.8,81,17.1,13.7,0.0,0.0,5.3,0,0,0.0,17.98,25.33,1.32
2017-04-30,400 台中市,56.7,19635,902.4,76,18.2,13.7,0.0,0.0,8.3,0,0,0.0,17.62,0.17,2.86
2017-05-01,400 台中市,56.7,19635,902.8,75,19.8,15.0,0.0,0.0,6.6,0,0,0.0,17.58,0.0,4.04
2017-05-02,400 台中市,55.1,26738,902.7,80,20.6,17.0,0.0,0.0,1.2,0,0,0.0,18.22,0.0,4.28
2017-05-03,400 台中市,57.2,18228,902.6,83,21.4,18.2,0.0,0.0,4.5,0,0,0.0,19.42,0.0,5.18
2017-05-04,400 台中市,57.4,20136,902.7,82,22.0,18.6,0.0,0.0,8.4,0,0,0.0,20.4,0.0,5.8
2017-05-05,400 台中市,66.7,24401,904.1,83,21.6,18.4,1.5,1.5,5.3,0,0,0.0,21.08,0.5,5.2
2017-05-06,400 台中市,58.0,13689,905.1,83,21.7,18.5,0.0,0.0,5.0,0,0,0.0,21.46,0.5,4.88
2017-05-07,400 台中市,53.2,12412,904.1,81,22.6,18.9,0.0,0.0,8.7,0,0,0.0,21.86,0.5,6.38
2017-05-08,400 台中市,53.2,12412,902.3,85,21.4,18.7,22.5,22.5,4.2,0,0,0.0,21.86,7.5,6.32
2017-05-09,400 台中市,56.6,40704,902.5,90,20.9,19.0,2.5,1.5,5.4,0,0,0.0,21.64,8.33,5.72
2017-05-10,400 台中市,59.0,38524,904.4,77,22.3,17.7,0.0,0.0,8.3,0,0,0.0,21.78,8.33,6.32
2017-05-11,400 台中市,58.6,15750,904.5,80,22.5,18.8,0.0,0.0,3.0,0,0,0.0,21.94,0.83,5.92
2017-05-12,400 台中市,57.6,26021,901.5,84,22.0,19.1,5.5,3.0,1.6,0,0,0.0,21.82,1.83,4.5
2017-05-13,400 台中市,56.4,17462,900.7,84,21.3,18.4,0.5,0.5,2.4,0,0,0.0,21.8,2.0,4.14
2017-05-14,400 台中市,57.8,24102,901.2,72,22.0,16.4,0.5,0.5,5.3,0,0,0.0,22.02,2.17,4.12
2017-05-15,400 台中市,57.8,24102,900.3,84,20.8,17.9,23.5,13.5,2.3,0,0,0.0,21.72,8.17,2.92
2017-05-16,400 台中市,49.4,32628,897.2,94,18.8,17.7,40.5,9.0,0.0,0,0,0.0,20.98,21.5,2.32
2017-05-17,400 台中市,49.7,15191,898.4,94,18.7,17.6,5.5,3.0,0.0,0,0,0.0,20.32,23.17,2.0
2017-05-18,400 台中市,51.7,24319,901.5,84,20.9,18.0,0.0,0.0,4.4,0,0,0.0,20.24,15.33,2.4
2017-05-19,400 台中市,49.0,35814,901.3,88,19.7,17.6,8.5,3.5,0.0,0,0,0.0,19.78,4.67,1.34
2017-05-20,400 台中市,42.8,19641,898.7,94,19.1,18.0,21.0,6.5,0.1,0,0,0.0,19.44,9.83,0.9
2017-05-21,400 台中市,41.4,18105,897.8,84,21.8,18.9,0.0,0.0,7.0,0,0,0.0,20.04,9.83,2.3
2017-05-22,400 台中市,41.4,18105,899.0,88,21.7,19.5,12.0,9.5,2.5,0,0,0.0,20.64,11.0,2.8
2017-05-23,400 台中市,39.6,32350,899.4,88,21.7,19.6,0.0,0.0,2.3,0,0,0.0,20.8,4.0,2.38
2017-05-24,400 台中市,44.3,27081,898.0,92,21.2,19.9,81.0,26.5,0.6,0,0,0.0,21.1,31.0,2.5
2017-05-25,400 台中市,41.7,37914,897.9,94,20.9,19.8,24.0,20.5,0.4,0,0,0.0,21.46,35.0,2.56
2017-05-26,400 台中市,40.2,29079,899.0,93,20.6,19.3,1.0,1.0,0.4,0,0,0.0,21.22,35.33,1.24
2017-05-27,400 台中市,38.7,19944,899.4,89,20.1,18.2,34.5,16.5,0.3,0,0,0.0,20.9,19.83,0.8
2017-05-28,400 台中市,42.6,21023,899.1,84,21.7,18.9,0.5,0.5,2.5,0,0,0.0,20.9,12.0,0.84
2017-05-29,400 台中市,42.2,17930,900.1,88,22.2,19.9,2.5,1.0,3.2,0,0,0.0,21.1,12.5,1.36
2017-05-30,400 台中市,46.1,17999,900.0,92,20.7,19.3,60.0,22.0,0.3,0,0,0.0,21.06,21.0,1.34
2017-05-31,400 台中市,46.1,17999,897.8,87,22.7,20.2,0.0,0.0,3.7,0,0,0.0,21.48,20.83,2.0
2017-06-01,400 台中市,46.1,17999,896.1,94,20.8,19.7,30.5,15.0,0.0,0,0,0.0,21.62,30.17,1.94
2017-06-02,400 台中市,44.1,44034,895.2,96,20.8,20.2,103.5,28.0,0.0,0,0,0.0,21.44,44.67,1.44
2017-06-03,400 台中市,40.3,18449,896.0,96,20.1,19.5,291.5,57.0,0.0,0,0,0.0,21.02,141.83,0.8
2017-06-04,400 台中市,38.9,19207,898.1,94,20.9,19.8,95.0,20.5,0.8,0,0,0.0,21.06,163.33,0.9
2017-06-05,400 台中市,38.9,19207,900.3,85,22.7,20.0,9.0,9.0,1.5,0,0,0.0,21.06,131.83,0.46
2017-06-06,400 台中市,37.7,39528,901.9,85,23.3,20.6,1.5,1.0,6.7,0,0,0.0,21.56,35.17,1.8
2017-06-07,400 台中市,37.2,23141,902.3,82,23.5,20.2,3.0,3.0,6.5,0,0,0.0,22.1,4.5,3.1
2017-06-08,400 台中市,41.0,43852,902.1,82,23.6,20.3,0.0,0.0,5.7,0,0,0.0,22.8,1.5,4.24
2017-06-09,400 台中市,41.5,31780,901.6,86,23.2,20.6,0.5,0.5,4.1,0,0,0.0,23.26,1.17,4.9
2017-06-10,400 台中市,36.0,16588,901.0,85,23.0,20.2,0.0,0.0,3.8,0,0,0.0,23.32,0.17,5.36
2017-06-11,400 台中市,39.8,25165,900.0,82,23.8,20.3,10.0,7.0,7.6,0,0,0.0,23.42,3.5,5.54
2017-06-12,400 台中市,39.8,25165,900.6,84,22.9,20.0,51.0,51.0,4.2,0,0,0.0,23.3,20.33,5.08
2017-06-13,400 台中市,35.0,47124,901.0,79,24.1,19.8,0.5,0.5,8.5,0,0,0.0,23.4,20.5,5.64
2017-06-14,400 台中市,31.6,30038,900.9,91,20.1,18.6,101.5,34.0,0.0,0,0,0.0,22.78,51.0,4.82
2017-06-15,400 台中市,35.1,34137,899.9,90,19.4,17.7,51.5,11.0,0.0,0,0,0.0,22.06,51.17,4.06
2017-06-16,400 台中市,25.2,20860,898.6,90,20.5,18.7,22.5,8.5,0.7,0,0,0.0,21.4,58.5,2.68
2017-06-17,400 台中市,22.1,25199,896.9,96,20.0,19.3,151.0,38.0,0.0,0,0,0.0,20.82,75.0,1.84
2017-06-18,400 台中市,22.2,25097,898.4,91,19.9,18.3,22.0,4.0,0.0,0,0,0.0,19.98,65.17,0.14
2017-06-19,400 台中市,22.2,25097,899.0,76,21.8,17.4,0.0,0.0,0.2,0,0,0.0,20.32,57.67,0.18
2017-06-20,400 台中市,23.8,50635,898.5,77,22.7,18.3,0.0,0.0,1.8,0,0,0.0,20.98,7.33,0.54
2017-06-21,400 台中市,24.6,32255,899.3,80,23.4,19.6,0.0,0.0,3.1,0,0,0.0,21.56,0.0,1.02
2017-06-22,400 台中市,25.8,34730,901.1,85,23.4,20.5,0.0,0.0,4.1,0,0,0.0,22.24,0.0,1.84
2017-06-23,400 台中市,26.8,38767,900.3,85,23.0,20.3,14.0,6.5,4.5,0,0,0.0,22.86,4.67,2.74
2017-06-24,400 台中市,27.5,38454,899.0,83,22.8,19.5,39.0,37.0,2.5,0,0,0.0,23.06,17.67,3.2
2017-06-25,400 台中市,27.0,29312,899.5,87,22.4,20.2,0.0,0.0,3.0,0,0,0.0,23.0,17.67,3.44
2017-06-26,400 台中市,27.0,29312,900.9,84,23.5,20.5,0.0,0.0,5.5,0,0,0.0,23.02,13.0,3.92
2017-06-27,400 台中市,25.9,47529,901.7,81,24.0,20.2,0.0,0.0,7.8,0,0,0.0,23.14,0.0,4.66
2017-06-28,400 台中市,25.2,40846,902.0,80,23.9,20.0,0.0,0.0,7.0,0,0,0.0,23.32,0.0,5.16
2017-06-29,400 台中市,26.0,25003,901.5,80,22.6,18.9,7.5,7.0,5.2,0,0,0.0,23.28,2.5,5.7
2017-06-30,400 台中市,26.9,19494,900.7,80,22.4,18.7,8.0,3.5,4.9,0,0,0.0,23.28,5.17,6.08
2017-07-01,400 台中市,21.8,25337,900.1,80,22.5,18.8,42.5,37.0,5.6,0,0,0.0,23.08,19.33,6.1
2017-07-02,400 台中市,19.1,34390,900.1,84,22.2,19.4,13.0,6.0,4.6,0,0,0.0,22.72,21.17,5.46
2017-07-03,400 台中市,19.1,34390,900.2,84,22.8,19.8,7.5,3.0,7.1,0,0,0.0,22.5,21.0,5.48
2017-07-04,400 台中市,17.4,53269,901.6,87,21.6,19.4,18.5,7.5,2.3,0,0,0.0,22.3,13.0,4.9
2017-07-05,400 台中市,19.7,45177,902.6,78,23.8,19.6,0.0,0.0,7.1,0,0,0.0,22.58,8.67,5.34
2017-07-06,400 台中市,18.6,28938,902.3,88,22.1,20.0,10.0,5.0,3.6,0,0,0.0,22.5,9.5,4.94
2017-07-07,400 台中市,18.0,56800,902.8,83,21.9,18.8,10.5,6.0,4.1,0,0,0.0,22.44,6.83,4.84
2017-07-08,400 台中市,17.2,42594,903.0,78,22.4,18.3,35.5,32.0,3.8,0,0,0.0,22.36,18.67,4.18
2017-07-09,400 台中市,16.6,45916,902.2,82,23.1,19.7,0.0,0.0,5.6,0,0,0.0,22.66,15.33,4.84
2017-07-10,400 台中市,16.6,45916,901.0,86,22.9,20.4,4.0,4.0,3.8,0,0,0.0,22.48,13.17,4.18
2017-07-11,400 台中市,17.4,53623,902.6,84,22.8,19.8,3.0,3.0,3.3,0,0,0.0,22.62,2.33,4.12
2017-07-12,400 台中市,17.0,36556,903.3,82,22.8,19.5,5.0,5.0,5.2,0,0,0.0,22.8,4.0,4.34
2017-07-13,400 台中市,16.6,23944,901.4,79,23.6,19.7,0.0,0.0,6.7,0,0,0.0,23.04,2.67,4.92
2017-07-14,400 台中市,17.0,36136,900.8,85,22.7,20.0,10.0,9.5,4.3,0,0,0.0,22.96,5.0,4.66
2017-07-15,400 台中市,15.1,34903,901.2,78,23.6,19.5,7.0,7.0,7.0,0,0,0.0,23.1,5.67,5.3
2017-07-16,400 台中市,16.2,36006,901.6,80,22.8,19.1,20.5,19.5,2.9,0,0,0.0,23.1,12.5,5.22
2017-07-17,400 台中市,16.2,36006,903.4,81,22.5,19.0,0.0,0.0,0.1,0,0,0.0,23.04,9.17,4.2
2017-07-18,400 台中市,16.1,52743,903.9,77,24.2,19.8,3.0,3.0,6.0,0,0,0.0,23.16,7.83,4.06
2017-07-19,400 台中市,15.6,25163,901.6,82,23.2,19.8,0.0,0.0,6.4,0,0,0.0,23.26,1.0,4.48
2017-07-20,400 台中市,17.9,32508,901.0,78,24.0,19.6,1.0,1.0,9.3,0,0,0.0,23.34,1.33,4.94
2017-07-21,400 台中市,17.2,36735,901.5,85,23.7,20.8,0.0,0.0,2.2,0,0,0.0,23.52,0.33,4.8
2017-07-22,400 台中市,16.4,46149,900.6,84,23.5,20.7,0.0,0.0,1.2,0,0,0.0,23.72,0.33,5.02
2017-07-23,400 台中市,16.2,59014,899.8,87,23.4,21.0,15.5,15.0,2.4,0,0,0.0,23.56,5.17,4.3
2017-07-24,400 台中市,16.2,59014,898.3,84,23.6,20.6,4.0,4.0,5.3,0,0,0.0,23.64,6.5,4.08
2017-07-25,400 台中市,15.8,57219,897.5,80,22.9,19.2,5.0,5.0,5.8,0,0,0.0,23.42,8.17,3.38
2017-07-26,400 台中市,15.0,33696,896.9,86,22.2,19.8,3.5,3.0,3.4,1,2,19.0,23.12,4.17,3.62
2017-07-27,400 台中市,16.9,30462,896.8,82,23.1,19.8,0.0,0.0,4.1,1,1,14.0,23.04,2.83,4.2
2017-07-27,400 台中市,16.9,30462,896.8,82,23.1,19.8,0.0,0.0,4.1,1,2,19.0,22.98,1.17,4.54
2017-07-28,400 台中市,16.7,30508,895.1,86,23.7,21.1,0.0,0.0,2.4,1,1,14.0,23.0,0.0,3.96
2017-07-28,400 台中市,16.7,30508,895.1,86,23.7,21.1,0.0,0.0,2.4,1,2,19.0,23.16,0.0,3.28
2017-07-29,400 台中市,16.1,38182,888.1,93,22.0,20.7,108.0,21.0,0.0,1,1,14.0,23.12,36.0,2.6
2017-07-29,400 台中市,16.1,38182,888.1,93,22.0,20.7,108.0,21.0,0.0,1,2,19.0,22.9,72.0,1.78
2017-07-30,400 台中市,16.9,38289,886.4,89,23.1,21.1,8.5,2.5,3.7,1,1,14.0,22.9,74.83,1.7
2017-07-30,400 台中市,16.9,38289,886.4,89,23.1,21.1,8.5,2.5,3.7,1,2,19.0,22.78,41.67,1.96
2017-07-31,400 台中市,16.9,38289,892.9,88,20.5,18.3,89.0,15.5,0.0,1,1,14.0,22.14,35.33,1.48
2017-08-01,400 台中市,15.9,43211,896.4,83,22.5,19.3,4.5,4.0,1.5,0,0,0.0,22.24,34.0,1.78
2017-08-02,400 台中市,16.8,34607,896.1,84,23.4,20.4,6.5,6.0,5.1,0,0,0.0,22.52,33.33,2.8
2017-08-03,400 台中市,17.0,33834,895.2,87,22.9,20.5,1.0,1.0,2.1,0,0,0.0,22.48,4.0,2.48
2017-08-04,400 台中市,16.0,39783,896.3,85,23.1,20.4,0.0,0.0,3.2,0,0,0.0,22.48,2.5,2.38
