日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2011-02-24,800 高雄市,P1 番石榴 珍珠芭,27.2,15.5,15.0,17.7,806
2011-02-24,600 嘉義市,P1 番石榴 珍珠芭,23.0,15.0,10.0,15.0,1050
2011-02-24,830 鳳山區,P1 番石榴 珍珠芭,30.1,23.9,18.0,23.9,6850
2011-02-25,400 台中市,P1 番石榴 珍珠芭,23.2,13.8,7.5,15.9,26190
2011-02-25,800 高雄市,P1 番石榴 珍珠芭,24.5,15.0,15.0,16.9,952
2011-02-25,930 台東市,P1 番石榴 珍珠芭,30.0,25.0,20.0,25.4,262
2011-02-25,600 嘉義市,P1 番石榴 珍珠芭,24.0,15.0,10.0,15.0,960
2011-02-25,104 台北二,P1 番石榴 珍珠芭,30.6,23.3,14.7,23.0,20336
2011-02-25,109 台北一,P1 番石榴 珍珠芭,30.1,18.6,11.1,19.4,46580
2011-02-25,241 三重區,P1 番石榴 珍珠芭,29.6,16.2,14.0,18.5,41931
2011-02-26,109 台北一,P1 番石榴 珍珠芭,34.1,20.9,11.2,21.6,50157
2011-02-26,800 高雄市,P1 番石榴 珍珠芭,27.4,21.4,15.6,21.5,1034
2011-02-26,930 台東市,P1 番石榴 珍珠芭,30.0,25.0,15.0,25.3,300
2011-02-26,600 嘉義市,P1 番石榴 珍珠芭,24.0,15.0,10.0,15.0,850
2011-02-26,241 三重區,P1 番石榴 珍珠芭,32.5,18.0,14.2,20.2,49598
2011-02-26,104 台北二,P1 番石榴 珍珠芭,35.6,25.5,16.1,25.7,22763
2011-02-26,400 台中市,P1 番石榴 珍珠芭,22.8,13.9,7.7,16.1,39844
2011-02-27,400 台中市,P1 番石榴 珍珠芭,23.4,15.0,8.8,17.4,51842
2011-02-27,830 鳳山區,P1 番石榴 珍珠芭,25.0,17.0,13.0,17.0,7170
2011-02-27,930 台東市,P1 番石榴 珍珠芭,30.0,25.0,15.0,25.5,274
2011-02-27,241 三重區,P1 番石榴 珍珠芭,33.4,19.8,15.3,21.6,50265
2011-02-27,104 台北二,P1 番石榴 珍珠芭,35.7,25.9,14.8,25.6,28508
2011-02-27,600 嘉義市,P1 番石榴 珍珠芭,24.0,15.0,10.0,15.0,900
2011-02-27,109 台北一,P1 番石榴 珍珠芭,35.6,24.6,15.6,25.0,48758
2011-02-27,800 高雄市,P1 番石榴 珍珠芭,24.8,17.6,15.0,18.5,828
2011-02-28,600 嘉義市,P1 番石榴 珍珠芭,23.0,14.0,10.0,14.0,850
2011-03-01,400 台中市,P1 番石榴 珍珠芭,25.3,16.8,10.5,17.7,34709
2011-03-01,109 台北一,P1 番石榴 珍珠芭,38.7,26.9,18.1,27.5,49758
2011-03-01,930 台東市,P1 番石榴 珍珠芭,30.0,25.0,15.0,25.6,301
2011-03-01,800 高雄市,P1 番石榴 珍珠芭,20.6,17.3,13.5,17.2,2743
2011-03-01,104 台北二,P1 番石榴 珍珠芭,37.0,27.7,18.1,27.7,26127
2011-03-01,241 三重區,P1 番石榴 珍珠芭,34.0,20.1,15.4,21.9,49459
2011-03-01,600 嘉義市,P1 番石榴 珍珠芭,30.0,20.0,15.0,20.0,870
2011-03-02,830 鳳山區,P1 番石榴 珍珠芭,25.0,18.4,10.0,18.4,25420
2011-03-02,104 台北二,P1 番石榴 珍珠芭,35.5,26.5,14.1,25.8,20225
2011-03-02,109 台北一,P1 番石榴 珍珠芭,37.9,26.8,17.7,27.2,44801
2011-03-02,600 嘉義市,P1 番石榴 珍珠芭,30.0,20.0,16.0,20.0,920
2011-03-02,400 台中市,P1 番石榴 珍珠芭,27.8,18.3,12.0,19.3,33574
2011-03-02,800 高雄市,P1 番石榴 珍珠芭,28.1,17.8,15.0,19.3,924
2011-03-02,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.3,296
2011-03-02,241 三重區,P1 番石榴 珍珠芭,35.7,19.6,15.3,22.0,44990
2011-03-03,104 台北二,P1 番石榴 珍珠芭,36.3,29.5,18.7,28.7,14708
2011-03-03,400 台中市,P1 番石榴 珍珠芭,29.6,16.6,9.1,19.6,27483
2011-03-03,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.4,316
2011-03-03,109 台北一,P1 番石榴 珍珠芭,38.4,28.1,17.5,28.0,43868
2011-03-03,830 鳳山區,P1 番石榴 珍珠芭,26.1,20.2,14.0,20.2,9920
2011-03-03,241 三重區,P1 番石榴 珍珠芭,35.8,19.0,15.3,21.6,49225
2011-03-03,800 高雄市,P1 番石榴 珍珠芭,25.0,17.2,15.0,18.3,1457
2011-03-03,600 嘉義市,P1 番石榴 珍珠芭,30.0,22.0,15.0,22.0,900
2011-03-04,104 台北二,P1 番石榴 珍珠芭,41.4,32.6,18.3,31.5,15232
2011-03-04,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.6,368
2011-03-04,830 鳳山區,P1 番石榴 珍珠芭,21.1,17.1,14.0,17.1,12170
2011-03-04,800 高雄市,P1 番石榴 珍珠芭,25.0,16.4,15.0,17.8,504
2011-03-04,109 台北一,P1 番石榴 珍珠芭,38.7,27.0,15.5,27.1,44588
2011-03-04,241 三重區,P1 番石榴 珍珠芭,35.7,18.6,16.2,21.5,39997
2011-03-04,400 台中市,P1 番石榴 珍珠芭,28.2,15.9,8.0,19.4,31308
2011-03-04,600 嘉義市,P1 番石榴 珍珠芭,30.0,21.0,12.0,21.0,930
2011-03-05,109 台北一,P1 番石榴 珍珠芭,39.2,27.1,15.9,27.3,46239
2011-03-05,600 嘉義市,P1 番石榴 珍珠芭,30.0,21.0,12.0,21.0,960
2011-03-05,800 高雄市,P1 番石榴 珍珠芭,30.0,26.7,20.0,26.0,1149
2011-03-05,830 鳳山區,P1 番石榴 珍珠芭,30.0,24.1,20.0,24.1,6730
2011-03-05,104 台北二,P1 番石榴 珍珠芭,43.0,33.7,21.8,33.2,16925
2011-03-05,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.7,319
2011-03-05,400 台中市,P1 番石榴 珍珠芭,35.3,18.1,9.2,20.1,38773
2011-03-05,241 三重區,P1 番石榴 珍珠芭,37.6,19.6,15.9,22.5,38635
2011-03-06,400 台中市,P1 番石榴 珍珠芭,31.6,19.4,11.2,20.4,27032
2011-03-06,109 台北一,P1 番石榴 珍珠芭,42.7,32.3,20.2,31.9,39217
2011-03-06,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.5,239
2011-03-06,800 高雄市,P1 番石榴 珍珠芭,35.0,27.5,21.0,27.7,667
2011-03-06,830 鳳山區,P1 番石榴 珍珠芭,22.1,14.8,10.0,14.8,8260
2011-03-06,104 台北二,P1 番石榴 珍珠芭,42.6,35.2,24.6,34.5,22352
2011-03-06,241 三重區,P1 番石榴 珍珠芭,39.2,21.3,17.1,24.0,43546
2011-03-07,600 嘉義市,P1 番石榴 珍珠芭,33.0,24.0,16.0,24.0,810
2011-03-08,400 台中市,P1 番石榴 珍珠芭,30.7,22.6,15.5,24.4,30505
2011-03-08,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.7,298
2011-03-08,800 高雄市,P1 番石榴 珍珠芭,30.0,25.3,20.0,25.2,1925
2011-03-08,241 三重區,P1 番石榴 珍珠芭,42.6,24.3,18.1,26.7,31800
2011-03-08,109 台北一,P1 番石榴 珍珠芭,48.6,38.5,23.9,37.6,33967
2011-03-08,600 嘉義市,P1 番石榴 珍珠芭,38.0,28.0,18.0,28.0,750
2011-03-08,104 台北二,P1 番石榴 珍珠芭,44.6,36.7,24.1,35.8,19012
2011-03-09,241 三重區,P1 番石榴 珍珠芭,41.2,21.8,18.7,25.1,38060
2011-03-09,109 台北一,P1 番石榴 珍珠芭,47.5,36.1,21.8,35.5,37026
2011-03-09,400 台中市,P1 番石榴 珍珠芭,36.5,24.0,14.4,27.9,29508
2011-03-09,600 嘉義市,P1 番石榴 珍珠芭,38.0,26.0,17.0,26.0,840
2011-03-09,800 高雄市,P1 番石榴 珍珠芭,35.0,28.7,22.3,28.7,565
2011-03-09,104 台北二,P1 番石榴 珍珠芭,42.6,35.8,26.7,35.4,17423
2011-03-09,930 台東市,P1 番石榴 珍珠芭,25.0,20.0,15.0,20.6,232
2011-03-10,930 台東市,P1 番石榴 珍珠芭,35.0,30.0,20.0,30.7,228
2011-03-10,241 三重區,P1 番石榴 珍珠芭,44.4,25.3,20.8,28.2,40796
2011-03-10,600 嘉義市,P1 番石榴 珍珠芭,37.0,26.0,18.0,26.0,900
2011-03-10,400 台中市,P1 番石榴 珍珠芭,36.1,25.6,16.1,28.6,22022
2011-03-10,109 台北一,P1 番石榴 珍珠芭,46.4,34.7,23.2,34.7,43470
2011-03-10,830 鳳山區,P1 番石榴 珍珠芭,25.0,20.3,15.0,20.3,9860
2011-03-10,800 高雄市,P1 番石榴 珍珠芭,30.0,26.2,15.0,24.7,628
2011-03-10,104 台北二,P1 番石榴 珍珠芭,43.0,35.6,26.0,35.2,16145
2011-03-11,600 嘉義市,P1 番石榴 珍珠芭,35.0,25.0,15.0,25.0,870
2011-03-11,830 鳳山區,P1 番石榴 珍珠芭,35.1,28.7,22.0,28.7,5330
2011-03-11,104 台北二,P1 番石榴 珍珠芭,43.8,35.9,26.0,35.5,14191
2011-03-11,109 台北一,P1 番石榴 珍珠芭,44.5,31.0,18.9,31.3,42277
2011-03-11,800 高雄市,P1 番石榴 珍珠芭,34.4,26.9,18.4,26.7,2275
2011-03-11,930 台東市,P1 番石榴 珍珠芭,35.0,30.0,20.0,30.6,273
2011-03-11,241 三重區,P1 番石榴 珍珠芭,44.6,25.7,21.6,28.6,34302
2011-03-11,400 台中市,P1 番石榴 珍珠芭,36.8,25.6,15.4,29.6,22673
2011-03-12,800 高雄市,P1 番石榴 珍珠芭,35.0,26.0,20.0,26.6,1390
2011-03-12,400 台中市,P1 番石榴 珍珠芭,36.4,25.5,17.0,26.9,28314
2011-03-12,109 台北一,P1 番石榴 珍珠芭,46.5,32.2,20.1,32.6,42635
2011-03-12,830 鳳山區,P1 番石榴 珍珠芭,34.1,26.9,22.0,26.9,4370
2011-03-12,930 台東市,P1 番石榴 珍珠芭,35.0,30.0,20.0,30.5,261
2011-03-12,104 台北二,P1 番石榴 珍珠芭,45.5,37.6,27.0,37.1,17156
2011-03-12,600 嘉義市,P1 番石榴 珍珠芭,35.0,25.0,16.0,25.0,850
2011-03-12,241 三重區,P1 番石榴 珍珠芭,46.8,26.8,21.4,29.7,42109
2011-03-13,241 三重區,P1 番石榴 珍珠芭,46.4,28.2,22.0,30.6,37863
2011-03-13,830 鳳山區,P1 番石榴 珍珠芭,34.1,23.6,16.0,23.6,11170
2011-03-13,800 高雄市,P1 番石榴 珍珠芭,30.0,25.1,20.0,25.1,659
2011-03-13,400 台中市,P1 番石榴 珍珠芭,37.8,28.2,21.3,30.5,28151
2011-03-13,104 台北二,P1 番石榴 珍珠芭,52.1,44.5,33.3,43.8,16668
2011-03-13,600 嘉義市,P1 番石榴 珍珠芭,35.0,25.0,17.0,25.0,810
2011-03-13,109 台北一,P1 番石榴 珍珠芭,48.9,35.9,23.6,36.0,38891
2011-03-13,930 台東市,P1 番石榴 珍珠芭,35.0,30.0,20.0,30.6,243
2011-03-14,600 嘉義市,P1 番石榴 珍珠芭,35.0,25.0,18.0,25.0,750
2011-03-15,800 高雄市,P1 番石榴 珍珠芭,27.5,23.4,18.0,23.1,3300
2011-03-15,400 台中市,P1 番石榴 珍珠芭,37.6,27.2,16.6,30.6,32150
2011-03-15,241 三重區,P1 番石榴 珍珠芭,48.6,28.6,23.5,31.6,33188
2011-03-15,600 嘉義市,P1 番石榴 珍珠芭,38.0,28.0,18.0,28.0,790
2011-03-15,104 台北二,P1 番石榴 珍珠芭,53.1,44.6,32.7,43.9,16373
2011-03-15,109 台北一,P1 番石榴 珍珠芭,54.4,37.0,23.3,37.7,40800
2011-03-15,930 台東市,P1 番石榴 珍珠芭,35.0,30.0,20.0,30.5,264
2011-03-16,104 台北二,P1 番石榴 珍珠芭,52.8,42.7,31.1,42.4,17925
2011-03-16,600 嘉義市,P1 番石榴 珍珠芭,40.0,28.0,20.0,28.0,840
2011-03-16,400 台中市,P1 番石榴 珍珠芭,37.7,26.0,18.7,29.7,23452
2011-03-16,800 高雄市,P1 番石榴 珍珠芭,28.8,24.5,20.0,24.5,1234
2011-03-16,241 三重區,P1 番石榴 珍珠芭,48.3,26.0,22.4,29.7,36340
2011-03-16,109 台北一,P1 番石榴 珍珠芭,56.1,39.0,24.8,39.6,40557
2011-03-16,930 台東市,P1 番石榴 珍珠芭,35.0,30.0,20.0,30.3,273
2011-03-17,600 嘉義市,P1 番石榴 珍珠芭,42.0,28.0,20.0,28.0,750
2011-03-17,241 三重區,P1 番石榴 珍珠芭,52.9,27.7,25.0,32.2,29067
2011-03-17,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.6,321
2011-03-17,104 台北二,P1 番石榴 珍珠芭,57.4,45.7,32.4,45.3,13167
2011-03-17,109 台北一,P1 番石榴 珍珠芭,60.3,42.5,27.0,43.0,28166
2011-03-17,400 台中市,P1 番石榴 珍珠芭,42.3,30.5,21.6,32.6,26186
2011-03-17,800 高雄市,P1 番石榴 珍珠芭,34.8,25.0,20.0,26.0,1041
2011-03-17,830 鳳山區,P1 番石榴 珍珠芭,25.0,19.4,15.0,19.4,5430
2011-03-18,241 三重區,P1 番石榴 珍珠芭,54.0,30.0,25.5,33.9,26570
2011-03-18,800 高雄市,P1 番石榴 珍珠芭,30.0,24.3,20.0,24.6,1505
2011-03-18,104 台北二,P1 番石榴 珍珠芭,65.7,49.3,35.0,49.7,10753
2011-03-18,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,351
2011-03-18,600 嘉義市,P1 番石榴 珍珠芭,42.0,28.0,20.0,28.0,1080
2011-03-18,830 鳳山區,P1 番石榴 珍珠芭,28.1,22.7,18.1,22.7,7400
2011-03-18,109 台北一,P1 番石榴 珍珠芭,65.2,46.7,30.0,47.0,25815
2011-03-18,400 台中市,P1 番石榴 珍珠芭,41.0,29.9,18.0,32.3,16915
2011-03-19,104 台北二,P1 番石榴 珍珠芭,65.2,54.4,37.7,53.2,15349
2011-03-19,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.3,369
2011-03-19,800 高雄市,P1 番石榴 珍珠芭,30.3,27.1,20.0,26.3,1119
2011-03-19,241 三重區,P1 番石榴 珍珠芭,61.4,31.3,26.0,36.2,39876
2011-03-19,830 鳳山區,P1 番石榴 珍珠芭,32.1,22.8,16.0,22.8,17880
2011-03-19,109 台北一,P1 番石榴 珍珠芭,68.7,50.0,33.7,50.5,30380
2011-03-19,400 台中市,P1 番石榴 珍珠芭,51.5,32.8,22.4,32.6,25082
2011-03-19,600 嘉義市,P1 番石榴 珍珠芭,50.0,30.0,20.0,30.0,630
2011-03-20,104 台北二,P1 番石榴 珍珠芭,64.6,51.4,33.2,50.4,17353
2011-03-20,109 台北一,P1 番石榴 珍珠芭,71.2,51.4,32.3,51.6,35039
2011-03-20,800 高雄市,P1 番石榴 珍珠芭,35.0,26.6,21.4,27.2,824
2011-03-20,400 台中市,P1 番石榴 珍珠芭,43.6,32.9,23.0,32.8,25925
2011-03-20,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,249
2011-03-20,241 三重區,P1 番石榴 珍珠芭,59.8,30.1,26.2,35.3,37611
2011-03-20,830 鳳山區,P1 番石榴 珍珠芭,26.1,21.4,18.0,21.4,8580
2011-03-21,600 嘉義市,P1 番石榴 珍珠芭,55.0,33.0,20.0,33.0,720
2011-03-22,600 嘉義市,P1 番石榴 珍珠芭,47.0,32.0,20.0,32.0,990
2011-03-22,400 台中市,P1 番石榴 珍珠芭,45.7,35.2,25.9,37.6,28293
2011-03-22,104 台北二,P1 番石榴 珍珠芭,59.3,45.7,30.7,45.4,21928
2011-03-22,830 鳳山區,P1 番石榴 珍珠芭,26.1,21.5,18.0,21.5,6430
2011-03-22,109 台北一,P1 番石榴 珍珠芭,59.5,39.8,25.7,40.9,48236
2011-03-22,241 三重區,P1 番石榴 珍珠芭,58.6,33.1,27.4,37.0,43978
2011-03-22,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.3,278
2011-03-22,800 高雄市,P1 番石榴 珍珠芭,31.3,28.8,20.1,27.6,1824
2011-03-23,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,258
2011-03-23,241 三重區,P1 番石榴 珍珠芭,53.3,29.0,25.1,33.1,42495
2011-03-23,800 高雄市,P1 番石榴 珍珠芭,31.7,25.0,25.0,26.3,598
2011-03-23,400 台中市,P1 番石榴 珍珠芭,46.0,34.5,26.8,36.2,29832
2011-03-23,600 嘉義市,P1 番石榴 珍珠芭,45.0,30.0,20.0,30.0,840
2011-03-23,104 台北二,P1 番石榴 珍珠芭,59.7,41.9,24.2,41.9,15756
2011-03-23,109 台北一,P1 番石榴 珍珠芭,55.1,32.5,19.8,34.5,39553
2011-03-23,830 鳳山區,P1 番石榴 珍珠芭,30.0,25.1,18.0,25.1,5650
2011-03-24,800 高雄市,P1 番石榴 珍珠芭,45.9,29.5,25.0,31.9,699
2011-03-24,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.3,233
2011-03-24,400 台中市,P1 番石榴 珍珠芭,44.6,30.1,21.0,34.4,25607
2011-03-24,104 台北二,P1 番石榴 珍珠芭,53.2,37.7,22.3,37.7,15014
2011-03-24,830 鳳山區,P1 番石榴 珍珠芭,32.0,24.6,18.0,24.6,9250
2011-03-24,600 嘉義市,P1 番石榴 珍珠芭,42.0,27.0,18.0,27.0,660
2011-03-24,109 台北一,P1 番石榴 珍珠芭,53.2,30.3,15.8,32.0,31515
2011-03-24,241 三重區,P1 番石榴 珍珠芭,55.0,28.9,24.1,33.2,31702
2011-03-25,109 台北一,P1 番石榴 珍珠芭,55.9,34.8,18.2,35.7,25594
2011-03-25,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.4,262
2011-03-25,800 高雄市,P1 番石榴 珍珠芭,38.3,28.7,25.0,29.9,1538
2011-03-25,241 三重區,P1 番石榴 珍珠芭,50.6,27.2,23.6,31.2,36165
2011-03-25,400 台中市,P1 番石榴 珍珠芭,42.1,28.6,21.0,30.6,24735
2011-03-25,104 台北二,P1 番石榴 珍珠芭,56.3,39.0,24.9,39.6,13042
2011-03-25,830 鳳山區,P1 番石榴 珍珠芭,32.1,27.5,20.1,27.5,4560
2011-03-25,600 嘉義市,P1 番石榴 珍珠芭,40.0,26.0,18.0,26.0,750
2011-03-26,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.3,246
2011-03-26,600 嘉義市,P1 番石榴 珍珠芭,45.0,30.0,20.0,30.0,720
2011-03-26,109 台北一,P1 番石榴 珍珠芭,57.4,38.9,24.2,39.6,34325
2011-03-26,400 台中市,P1 番石榴 珍珠芭,42.4,29.4,19.5,33.3,26492
2011-03-26,104 台北二,P1 番石榴 珍珠芭,57.5,40.1,23.7,40.3,17793
2011-03-26,241 三重區,P1 番石榴 珍珠芭,53.1,28.1,23.6,32.2,46999
2011-03-26,800 高雄市,P1 番石榴 珍珠芭,52.2,30.2,25.0,33.6,1350
2011-03-27,109 台北一,P1 番石榴 珍珠芭,52.7,34.1,18.9,34.8,35562
2011-03-27,241 三重區,P1 番石榴 珍珠芭,48.2,26.0,21.3,29.5,47010
2011-03-27,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,238
2011-03-27,800 高雄市,P1 番石榴 珍珠芭,60.0,40.1,30.0,42.0,947
2011-03-27,600 嘉義市,P1 番石榴 珍珠芭,42.0,27.0,17.0,27.0,750
2011-03-27,104 台北二,P1 番石榴 珍珠芭,52.0,36.4,23.4,36.9,18678
2011-03-27,400 台中市,P1 番石榴 珍珠芭,41.2,28.6,17.8,31.2,23117
2011-03-28,600 嘉義市,P1 番石榴 珍珠芭,42.0,27.0,20.0,27.0,750
2011-03-29,830 鳳山區,P1 番石榴 珍珠芭,38.1,29.6,25.0,29.6,7770
2011-03-29,600 嘉義市,P1 番石榴 珍珠芭,50.0,32.0,22.0,32.0,900
2011-03-29,800 高雄市,P1 番石榴 珍珠芭,46.1,30.1,24.0,32.1,1595
2011-03-29,400 台中市,P1 番石榴 珍珠芭,45.4,32.2,21.7,34.3,16311
2011-03-29,109 台北一,P1 番石榴 珍珠芭,64.8,43.4,28.4,44.7,21551
2011-03-29,241 三重區,P1 番石榴 珍珠芭,54.5,32.7,24.6,35.4,16499
2011-03-29,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.6,259
2011-03-29,104 台北二,P1 番石榴 珍珠芭,55.5,40.0,27.6,40.7,14639
2011-03-30,109 台北一,P1 番石榴 珍珠芭,62.7,42.7,30.2,44.2,29109
2011-03-30,241 三重區,P1 番石榴 珍珠芭,55.2,29.8,24.0,33.7,35181
2011-03-30,800 高雄市,P1 番石榴 珍珠芭,30.0,30.0,28.8,29.8,260
2011-03-30,104 台北二,P1 番石榴 珍珠芭,53.0,37.9,26.9,38.7,16162
2011-03-30,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,233
2011-03-30,400 台中市,P1 番石榴 珍珠芭,44.8,33.7,19.3,35.7,15706
2011-03-30,830 鳳山區,P1 番石榴 珍珠芭,32.1,27.1,24.0,27.1,9700
2011-03-30,600 嘉義市,P1 番石榴 珍珠芭,50.0,33.0,24.0,33.0,930
2011-03-31,400 台中市,P1 番石榴 珍珠芭,43.9,32.4,19.6,34.7,32964
2011-03-31,800 高雄市,P1 番石榴 珍珠芭,35.0,31.2,25.0,30.7,558
2011-03-31,830 鳳山區,P1 番石榴 珍珠芭,30.1,27.7,26.0,27.7,11090
2011-03-31,104 台北二,P1 番石榴 珍珠芭,52.0,39.3,26.5,39.3,14938
2011-03-31,241 三重區,P1 番石榴 珍珠芭,53.1,28.1,23.1,32.1,37747
2011-03-31,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.3,239
2011-03-31,109 台北一,P1 番石榴 珍珠芭,58.0,36.3,23.0,38.0,37179
2011-03-31,600 嘉義市,P1 番石榴 珍珠芭,46.0,30.0,18.0,30.0,1080
2011-04-01,241 三重區,P1 番石榴 珍珠芭,50.6,27.7,23.6,31.5,39705
2011-04-01,830 鳳山區,P1 番石榴 珍珠芭,30.0,26.7,20.1,26.7,5350
2011-04-01,400 台中市,P1 番石榴 珍珠芭,45.3,33.0,21.1,34.3,22480
2011-04-01,109 台北一,P1 番石榴 珍珠芭,54.0,31.0,17.3,32.8,34502
2011-04-01,600 嘉義市,P1 番石榴 珍珠芭,42.0,26.0,17.0,26.0,720
2011-04-01,800 高雄市,P1 番石榴 珍珠芭,50.0,33.7,25.0,35.2,1389
2011-04-01,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,319
2011-04-01,104 台北二,P1 番石榴 珍珠芭,54.3,39.3,28.9,40.2,16519
2011-04-02,600 嘉義市,P1 番石榴 珍珠芭,40.0,25.0,16.0,25.0,960
2011-04-02,241 三重區,P1 番石榴 珍珠芭,47.7,28.4,23.7,31.4,49113
2011-04-02,400 台中市,P1 番石榴 珍珠芭,38.9,25.2,15.2,30.5,33692
2011-04-02,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.6,360
2011-04-02,104 台北二,P1 番石榴 珍珠芭,51.8,34.7,21.4,35.5,26306
2011-04-02,830 鳳山區,P1 番石榴 珍珠芭,30.0,25.4,20.1,25.4,6220
2011-04-02,109 台北一,P1 番石榴 珍珠芭,50.4,27.2,16.3,29.7,45856
2011-04-02,800 高雄市,P1 番石榴 珍珠芭,48.2,34.4,26.1,35.5,970
2011-04-03,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.7,331
2011-04-03,109 台北一,P1 番石榴 珍珠芭,44.5,24.5,13.5,26.3,46323
2011-04-03,800 高雄市,P1 番石榴 珍珠芭,50.0,35.4,25.0,36.2,1951
2011-04-03,400 台中市,P1 番石榴 珍珠芭,47.7,26.9,14.6,28.2,26944
2011-04-03,241 三重區,P1 番石榴 珍珠芭,44.6,27.3,22.7,29.8,45587
2011-04-03,104 台北二,P1 番石榴 珍珠芭,44.4,29.6,17.2,30.1,32242
2011-04-03,600 嘉義市,P1 番石榴 珍珠芭,40.0,24.0,16.0,24.0,930
2011-04-04,109 台北一,P1 番石榴 珍珠芭,54.5,34.8,21.3,36.0,25584
2011-04-04,800 高雄市,P1 番石榴 珍珠芭,45.0,37.3,29.6,37.3,407
2011-04-04,400 台中市,P1 番石榴 珍珠芭,38.2,29.6,21.4,30.0,7958
2011-04-04,830 鳳山區,P1 番石榴 珍珠芭,30.0,26.0,20.0,26.0,9700
2011-04-04,241 三重區,P1 番石榴 珍珠芭,44.4,28.0,22.6,30.2,32067
2011-04-04,104 台北二,P1 番石榴 珍珠芭,43.5,30.2,17.9,30.4,23498
2011-04-04,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.5,415
2011-04-04,600 嘉義市,P1 番石榴 珍珠芭,42.0,27.0,17.0,27.0,600
2011-04-05,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,20.0,35.6,360
2011-04-05,800 高雄市,P1 番石榴 珍珠芭,24.0,24.0,24.0,24.0,5
2011-04-07,600 嘉義市,P1 番石榴 珍珠芭,38.0,26.0,17.0,26.0,930
2011-04-07,104 台北二,P1 番石榴 珍珠芭,38.3,25.1,16.0,25.9,27439
2011-04-07,830 鳳山區,P1 番石榴 珍珠芭,50.0,34.8,25.0,34.8,2460
2011-04-07,241 三重區,P1 番石榴 珍珠芭,39.1,26.2,22.0,27.9,44011
2011-04-07,400 台中市,P1 番石榴 珍珠芭,38.1,27.5,18.7,28.6,40262
2011-04-07,109 台北一,P1 番石榴 珍珠芭,41.4,28.3,17.5,28.8,45144
2011-04-08,104 台北二,P1 番石榴 珍珠芭,30.1,19.3,11.8,20.0,30849
2011-04-08,600 嘉義市,P1 番石榴 珍珠芭,30.0,20.0,12.0,20.0,1200
2011-04-08,400 台中市,P1 番石榴 珍珠芭,35.1,23.7,15.7,25.8,33051
2011-04-08,109 台北一,P1 番石榴 珍珠芭,33.2,20.0,12.5,21.1,59264
2011-04-08,241 三重區,P1 番石榴 珍珠芭,30.2,22.8,18.2,23.4,63808
2011-04-08,800 高雄市,P1 番石榴 珍珠芭,43.3,27.6,20.0,29.2,2768
2011-04-09,241 三重區,P1 番石榴 珍珠芭,28.0,21.1,16.2,21.5,72279
2011-04-09,600 嘉義市,P1 番石榴 珍珠芭,28.0,19.0,10.0,19.0,1290
2011-04-09,800 高雄市,P1 番石榴 珍珠芭,20.0,16.3,15.0,16.8,3270
2011-04-09,104 台北二,P1 番石榴 珍珠芭,30.9,20.7,12.3,21.0,33929
2011-04-09,400 台中市,P1 番石榴 珍珠芭,31.3,19.0,10.1,24.7,42926
2011-04-09,109 台北一,P1 番石榴 珍珠芭,29.3,18.9,10.5,19.3,63784
2011-04-10,104 台北二,P1 番石榴 珍珠芭,28.7,20.5,13.2,20.7,37739
2011-04-10,800 高雄市,P1 番石榴 珍珠芭,25.7,20.7,15.0,20.6,826
2011-04-10,109 台北一,P1 番石榴 珍珠芭,26.7,16.5,9.4,17.1,66095
2011-04-10,241 三重區,P1 番石榴 珍珠芭,25.8,17.6,14.3,18.6,69395
2011-04-10,600 嘉義市,P1 番石榴 珍珠芭,25.0,17.0,10.0,17.0,1350
2011-04-10,930 台東市,P1 番石榴 珍珠芭,40.0,35.0,25.0,35.7,385
2011-04-10,400 台中市,P1 番石榴 珍珠芭,29.8,18.2,9.8,21.8,30961
