日期,Market,Product,High price,Mid price,Low price,Average price,Volume(kg),Price change rate,Volume change rate,StnPres,SeaPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,Td dew point,RH,RHMin,WS,WD,WSGust,WDGust,Precp,PrecpHour,PrecpMax10,PrecpMax60,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,Cloud Amount
2020-03-07,400 台中市,A1 香蕉,44.1,38.7,24.3,39.5,34653,-0.01,0.28,1004.3,1014.2,1007.0,1001.4,23.3,30.0,18.0,17.5,71,50,0.9,330,5.9,350,0.0,0.0,0.0,0.0,8.8,75.1,19.65,12.1,4.8,7,3.6
2020-03-08,400 台中市,A1 香蕉,45.0,40.8,28.8,41.7,46895,0.06,0.35,1001.8,1011.7,1003.9,999.4,23.0,28.9,19.6,18.3,76,58,1.3,330,6.9,290,0.0,0.0,0.0,0.0,6.7,57.0,17.24,10.3,2.2,6,5.1
2020-03-09,400 台中市,A1 香蕉,45.0,40.8,28.8,41.7,46895,0.0,0.0,998.9,1008.8,1001.5,995.5,25.6,32.9,20.0,19.8,72,44,1.8,230,9.4,220,0.0,0.0,0.0,0.0,8.0,68.0,18.7,12.6,-5.5,7,6.1
2020-03-10,400 台中市,A1 香蕉,44.3,34.5,21.6,40.0,39844,-0.04,-0.15,1002.8,1012.8,1006.9,999.1,21.0,24.9,17.7,16.6,76,61,2.1,350,11.1,360,23.5,6.0,3.5,10.5,1.9,16.1,8.52,13.6,-0.9,4,7.8
2020-03-11,400 台中市,A1 香蕉,46.2,40.8,25.4,41.4,23438,0.03,-0.41,1007.6,1017.7,1009.5,1006.1,20.0,25.6,16.6,12.4,62,48,1.2,350,6.4,360,0.0,0.0,0.0,0.0,3.1,26.2,12.81,11.4,4.3,6,7.8
2020-03-12,400 台中市,A1 香蕉,45.6,38.5,25.3,39.5,35550,-0.05,0.52,1006.4,1016.4,1008.9,1003.9,21.8,26.2,19.7,16.3,71,59,0.9,330,5.1,330,0.0,0.0,0.0,0.0,1.4,11.8,9.52,8.8,2.9,5,9.6
2020-03-13,400 台中市,A1 香蕉,43.1,37.9,25.7,38.1,20008,-0.04,-0.44,1005.8,1015.8,1008.0,1003.5,22.9,29.5,19.6,18.7,77,60,1.1,330,7.7,340,0.0,0.2,0.0,0.0,2.7,22.8,12.64,10.0,-1.8,5,8.6
2020-03-14,400 台中市,A1 香蕉,40.3,34.8,21.8,36.3,26895,-0.05,0.34,1006.0,1016.2,1008.6,1003.8,17.9,21.4,15.9,13.5,76,59,2.0,350,8.8,30,15.5,7.7,3.0,10.0,1.1,9.3,5.5,10.9,-0.5,2,9.1
2020-03-15,400 台中市,A1 香蕉,35.8,33.9,27.5,33.9,19470,-0.07,-0.28,1008.4,1018.5,1010.3,1006.0,18.9,24.7,14.5,10.5,59,45,1.3,360,6.5,350,0.0,0.0,0.0,0.0,8.7,73.0,20.12,11.8,5.8,8,1.9
2020-03-16,400 台中市,A1 香蕉,35.8,33.9,27.5,33.9,19470,0.0,0.0,1009.7,1019.8,1011.6,1007.6,20.5,26.6,15.3,12.5,62,42,0.9,240,7.1,240,0.0,0.0,0.0,0.0,10.4,87.1,21.38,11.3,5.0,7,3.3
2020-03-17,400 台中市,A1 香蕉,38.3,30.9,17.5,34.2,32075,0.01,0.65,1009.0,1019.1,1010.7,1007.0,21.7,27.7,17.9,13.8,62,35,1.1,340,6.9,350,0.0,0.0,0.0,0.0,7.8,65.2,18.44,14.1,3.8,6,7.5
2020-03-18,400 台中市,A1 香蕉,36.3,32.7,19.2,32.9,25359,-0.04,-0.21,1006.0,1016.0,1008.3,1004.0,21.8,25.9,19.2,15.9,70,56,0.7,120,5.8,340,0.5,1.1,0.5,0.5,3.0,25.0,8.92,9.5,-0.8,4,8.1
2020-03-19,400 台中市,A1 香蕉,36.7,30.0,17.1,32.2,25170,-0.02,-0.01,1004.8,1014.8,1006.7,1002.9,22.2,26.8,19.9,17.7,76,61,0.7,340,5.4,330,3.5,1.8,2.0,2.0,1.4,11.7,8.41,8.1,-1.7,4,9.9
2020-03-20,400 台中市,A1 香蕉,37.8,32.4,19.8,36.8,33605,0.14,0.34,1005.2,1015.2,1006.5,1003.4,22.8,26.9,19.6,17.8,74,60,0.9,330,5.6,350,0.0,0.0,0.0,0.0,3.1,25.8,13.35,9.8,2.1,4,9.5
2020-03-21,400 台中市,A1 香蕉,40.3,34.0,25.7,35.4,32088,-0.04,-0.05,1005.2,1015.2,1007.5,1002.4,24.2,29.2,19.5,18.3,70,58,1.0,190,5.7,240,0.0,0.0,0.0,0.0,7.6,63.0,15.7,10.4,3.0,4,8.4
2020-03-22,400 台中市,A1 香蕉,40.3,34.4,18.1,36.4,40148,0.03,0.25,1003.9,1013.8,1006.3,1001.2,25.8,30.1,22.5,19.0,67,56,1.7,200,6.3,160,0.0,0.0,0.0,0.0,8.0,66.2,18.16,9.8,4.2,6,6.4
2020-03-23,400 台中市,A1 香蕉,40.3,34.4,18.1,36.4,40148,0.0,0.0,1004.0,1013.9,1005.6,1002.4,24.9,29.7,21.4,19.0,70,59,1.4,330,7.7,10,0.0,0.0,0.0,0.0,9.8,80.9,20.59,10.5,6.2,7,3.1
2020-03-24,400 台中市,A1 香蕉,39.8,29.7,18.0,35.0,47889,-0.04,0.19,1004.7,1014.6,1006.1,1003.3,23.9,28.1,20.4,18.3,71,62,1.2,330,6.9,360,0.0,0.0,0.0,0.0,5.4,44.5,15.17,10.5,2.9,5,4.4
2020-03-25,400 台中市,A1 香蕉,40.7,33.8,25.0,34.8,23893,-0.01,-0.5,1004.2,1014.1,1005.8,1002.4,24.7,29.9,21.3,19.6,74,60,1.0,350,7.8,330,0.0,0.0,0.0,0.0,9.1,74.9,20.53,10.4,4.7,7,5.3
2020-03-26,400 台中市,A1 香蕉,36.9,29.2,16.8,33.1,23865,-0.05,0.0,1004.1,1014.0,1005.7,1001.1,26.6,33.2,21.5,19.8,67,49,0.9,220,7.8,250,0.0,0.0,0.0,0.0,8.6,70.6,21.22,14.4,4.1,8,5.0
2020-03-27,400 台中市,A1 香蕉,41.2,35.6,25.0,39.5,23220,0.19,-0.03,1003.8,1013.7,1005.7,1001.2,26.7,32.3,23.5,20.2,68,54,1.1,200,6.7,250,0.0,0.0,0.0,0.0,9.3,76.2,21.37,11.0,-4.9,7,4.3
2020-03-28,400 台中市,A1 香蕉,40.0,34.3,24.0,34.8,30400,-0.12,0.31,1003.8,1013.7,1005.7,1002.2,21.7,26.3,16.6,16.4,72,65,2.1,10,10.6,340,6.0,0.8,3.5,4.5,4.1,33.5,13.17,15.1,3.4,7,5.8
2020-03-29,400 台中市,A1 香蕉,39.0,32.6,19.2,30.7,22625,-0.12,-0.26,1004.6,1014.6,1007.1,1001.3,20.6,27.5,15.9,14.0,66,55,1.5,210,8.7,350,0.0,0.0,0.0,0.0,4.3,35.1,16.87,17.1,4.3,8,7.4
2020-03-30,400 台中市,A1 香蕉,39.0,32.6,19.2,30.7,22625,0.0,0.0,1003.4,1013.3,1005.0,1001.6,22.1,26.2,20.1,16.7,72,63,1.0,340,6.6,330,0.0,0.4,0.0,0.0,1.6,13.0,8.09,11.1,-1.6,4,8.0
2020-03-31,400 台中市,A1 香蕉,38.7,29.9,17.5,33.6,30352,0.09,0.34,1003.1,1013.0,1005.1,1000.5,24.0,30.4,20.3,18.3,71,53,1.2,310,9.0,320,0.0,0.0,0.0,0.0,4.4,35.8,16.83,10.3,-2.8,6,7.4
2020-04-01,400 台中市,A1 香蕉,38.0,31.4,17.6,32.9,25124,-0.02,-0.17,1004.8,1014.8,1007.1,1002.3,21.9,26.2,18.7,15.8,69,57,2.0,350,9.8,340,0.0,0.2,0.0,0.0,7.8,63.3,18.85,14.4,-5.9,6,6.1
2020-04-02,400 台中市,A1 香蕉,36.1,28.7,15.2,32.3,32760,-0.02,0.3,1007.6,1017.7,1010.9,1005.0,20.6,25.6,17.8,15.5,73,65,1.4,350,9.1,360,20.0,5.5,5.5,11.5,2.2,17.8,10.77,11.6,-2.0,6,9.8
2020-04-03,400 台中市,A1 香蕉,41.6,31.9,22.8,38.8,26450,0.2,-0.19,1007.1,1017.2,1008.7,1005.3,21.4,27.6,18.8,16.5,74,60,1.5,350,7.5,350,0.0,0.0,0.0,0.0,3.9,31.5,14.2,10.5,2.4,5,8.5
2020-04-04,400 台中市,A1 香蕉,38.3,32.8,25.0,33.8,35265,-0.13,0.33,1007.4,1017.4,1009.2,1005.3,20.5,24.4,18.0,14.6,69,61,2.3,350,10.5,310,0.0,0.0,0.0,0.0,2.2,17.7,14.22,12.3,4.0,6,7.3
2020-04-05,400 台中市,A1 香蕉,38.3,32.8,25.0,33.8,35265,0.0,0.0,1008.1,1018.2,1009.4,1006.3,18.5,21.9,16.1,13.2,73,53,1.7,350,7.7,10,2.5,5.9,0.5,2.0,0.9,7.2,6.39,12.4,-1.0,3,9.1
2020-04-06,400 台中市,A1 香蕉,38.3,32.8,25.0,33.8,35265,0.0,0.0,1006.3,1016.4,1008.6,1003.7,18.2,21.3,15.8,15.7,85,74,0.9,350,6.0,360,11.0,11.0,1.0,3.0,0.0,0.0,4.8,12.5,-1.5,3,10.0
2020-04-07,400 台中市,A1 香蕉,40.3,31.1,17.6,35.5,72623,0.05,1.06,1004.4,1014.5,1005.8,1001.8,19.1,23.9,16.5,15.8,81,68,2.0,340,9.2,350,5.5,4.7,1.0,2.0,8.0,64.2,21.96,15.3,3.7,8,5.3
2020-04-08,400 台中市,A1 香蕉,40.0,33.0,22.0,35.8,31500,0.01,-0.57,1005.0,1015.0,1007.0,1003.1,20.9,26.9,15.9,16.2,75,62,1.0,310,6.7,360,0.0,0.0,0.0,0.0,7.6,60.8,19.85,11.8,3.9,7,6.1
2020-04-09,400 台中市,A1 香蕉,39.9,30.9,18.2,35.8,48215,0.0,0.53,1006.2,1016.2,1007.8,1004.1,22.6,28.3,19.0,15.7,67,36,1.5,340,9.1,320,0.0,0.0,0.0,0.0,7.6,60.7,21.0,14.5,5.0,8,4.8
2020-04-10,400 台中市,A1 香蕉,38.8,33.4,25.0,34.6,16470,-0.03,-0.66,1007.4,1017.3,1009.2,1005.2,23.8,29.8,18.3,16.4,64,47,1.0,240,6.2,310,0.0,0.0,0.0,0.0,8.2,65.4,21.63,13.9,5.2,8,5.0
2020-04-11,400 台中市,A1 香蕉,39.8,32.9,25.0,33.9,24783,-0.02,0.5,1005.0,1015.0,1007.6,1002.9,21.8,26.4,19.3,16.8,73,57,1.1,170,6.3,340,3.5,3.1,1.5,1.5,1.7,13.5,6.6,10.5,-0.6,3,7.0
2020-04-12,400 台中市,A1 香蕉,40.0,33.2,26.0,33.9,21105,0.0,-0.15,1005.4,1015.5,1008.5,1002.9,18.8,22.1,15.6,11.4,64,40,2.8,350,12.6,10,1.5,2.6,0.5,1.0,6.8,54.0,21.74,16.8,3.8,8,3.9
2020-04-13,400 台中市,A1 香蕉,40.0,33.2,26.0,33.9,21105,0.0,0.0,1007.9,1018.0,1009.8,1005.9,18.3,23.8,12.8,3.9,40,20,2.1,350,13.2,340,0.0,0.0,0.0,0.0,10.8,85.7,26.74,15.0,6.8,8,1.4
2020-04-14,400 台中市,A1 香蕉,37.2,29.8,19.5,34.1,29620,0.01,0.4,1007.0,1017.0,1009.2,1005.0,20.2,24.7,15.1,11.4,57,47,1.0,190,6.2,160,0.0,0.0,0.0,0.0,4.0,31.7,15.38,14.0,2.9,6,7.9
2020-04-15,400 台中市,A1 香蕉,40.0,34.0,22.8,34.3,28155,0.01,-0.05,1005.5,1015.4,1007.6,1003.7,22.3,27.7,18.7,13.9,60,42,1.0,230,7.3,230,0.0,0.0,0.0,0.0,8.1,64.0,22.95,14.3,1.9,8,4.6
2020-04-16,400 台中市,A1 香蕉,39.9,30.4,15.4,35.8,20634,0.04,-0.27,1005.3,1015.2,1006.7,1004.0,22.5,29.1,16.1,14.5,61,49,0.9,200,6.6,240,0.0,0.0,0.0,0.0,10.9,86.0,24.99,11.9,6.5,7,2.4
2020-04-17,400 台中市,A1 香蕉,40.4,36.2,20.0,38.4,35154,0.07,0.7,1005.5,1015.4,1007.4,1004.0,23.4,29.5,17.7,15.6,62,45,0.8,320,5.7,310,0.0,0.0,0.0,0.0,9.7,76.4,22.51,12.0,2.0,7,1.9
2020-04-18,400 台中市,A1 香蕉,40.0,34.6,26.0,36.4,22608,-0.05,-0.36,1004.7,1014.5,1006.9,1002.3,25.7,31.1,20.6,18.7,66,45,0.8,330,5.2,360,0.0,0.0,0.0,0.0,7.8,61.3,18.46,14.9,3.1,6,5.8
2020-04-19,400 台中市,A1 香蕉,40.0,35.6,22.3,36.6,23227,0.01,0.03,1002.4,1012.2,1003.8,1000.6,26.8,32.8,23.1,21.2,72,49,1.2,230,8.9,230,0.0,0.0,0.0,0.0,2.9,22.8,14.31,14.8,2.3,7,6.6
2020-04-20,400 台中市,A1 香蕉,40.0,35.6,22.3,36.6,23227,0.0,0.0,1003.0,1012.8,1005.3,1001.4,26.9,31.5,24.3,20.3,68,50,1.3,340,6.4,250,0.0,0.0,0.0,0.0,8.5,66.6,21.99,10.8,4.6,7,5.8
2020-04-21,400 台中市,A1 香蕉,42.3,32.7,20.2,38.7,35658,0.06,0.54,1003.3,1013.1,1005.1,1001.4,24.7,29.7,21.6,20.8,79,64,1.4,330,7.8,350,0.0,0.0,0.0,0.0,3.3,25.8,13.8,10.3,-4.4,5,8.1
2020-04-22,400 台中市,A1 香蕉,45.4,38.5,29.1,41.5,35592,0.07,0.0,1004.4,1014.4,1007.0,1002.3,22.3,27.9,19.2,17.2,73,58,1.9,350,8.5,360,1.0,0.6,1.0,1.0,3.3,25.8,14.48,15.8,-1.0,7,9.0
2020-04-23,400 台中市,A1 香蕉,45.6,36.4,18.4,41.7,24962,0.0,-0.3,1006.3,1016.3,1007.3,1005.3,20.2,25.2,17.2,16.9,82,69,1.5,360,7.1,360,7.5,9.9,1.5,3.0,0.9,7.0,9.87,11.3,-5.3,8,10.0
2020-04-24,400 台中市,A1 香蕉,50.0,46.4,34.0,47.1,22140,0.13,-0.11,1007.2,1017.3,1008.8,1005.7,18.4,19.8,16.8,15.9,85,78,0.8,320,5.1,360,7.0,7.7,1.0,4.0,0.0,0.0,2.51,11.4,-1.6,2,9.8
2020-04-25,400 台中市,A1 香蕉,50.0,42.6,22.7,44.0,21600,-0.07,-0.02,1006.5,1016.5,1008.2,1004.8,22.2,26.5,18.3,18.3,79,64,0.8,360,5.0,330,0.0,0.0,0.0,0.0,0.6,4.7,12.88,10.0,-1.0,5,8.9
2020-04-26,400 台中市,A1 香蕉,50.0,44.6,25.5,46.5,20949,0.06,-0.03,1005.9,1015.8,1008.1,1003.7,23.3,26.7,20.2,18.0,72,63,1.1,350,7.3,350,0.0,1.0,0.0,0.0,0.6,4.7,12.66,12.8,3.0,6,9.4
2020-04-27,400 台中市,A1 香蕉,50.0,44.6,25.5,46.5,20949,0.0,0.0,1005.5,1015.4,1006.9,1004.2,23.7,27.7,20.5,18.2,72,53,0.5,350,3.7,220,0.0,0.3,0.0,0.0,0.1,0.8,8.05,13.1,-1.2,3,8.3
